oshpd_id9,oshpd_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Childrens_or_Cancer_Center,Died,Home_Health_Service,Hospice_Care,Other_Care,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Not_Defined_Elsewhere,Critical_Access_Hospital,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Invalid,Dx_Births,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_sex_Other,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_Uninsured,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Congenital_anomalies,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Perinatal_disorders,a_Dx_Invalid,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_Natural_Environment,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Undetermined,a_EC_Fire_Accidents,a_EC_War,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear
106331168,331168,EISENHOWER MEDICAL CENTER,39-000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,,NO,64,37,129.1,,12 - Inland Counties,Riverside,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,542,Basic,27445,22180,,,6228,4156,5622,4750,4804,5031,5297,5817,6499,1421,,413,1215,15956,124,1236,254,30427,248,287,56,88,10,15,,,,191,84,48459,187,,,12423,15187,1649,13699,6667,707,170,1780,5,2569,551,2846,688,10572,3077,89,2989,1005,25,1139,5301,1661,14451,,,4277,98,519,19,269,3,158,663,37959,4202,190,894,58,290,26,,49625,63,45065,4497,6249,6591,,,148,390,477,800,1365,2119,3082,4312,30,117,,117,201,1994,177,21,10307,23,190,110,358,1001,227,,77,8485,2388,4,0,0,0,0,0,1144,8311,129,2684,572,35,160,3043,6,2217,540,692,827,1280,298,430,361,6,177,1297,301,1168,,2,,844,57,1216,7,27,364,27,10043,119,9,26,44,33,24,,,12840,41,11933,866,2011
106331194,331194,HEMET VALLEY MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,92543,,NO,65,37,132,,12 - Inland Counties,Riverside,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,304,Basic,21831,16393,,,5229,4366,5843,4481,4546,3948,2843,2478,3240,1250,,272,4017,10482,129,213,62,23049,729,455,15,141,44,33,,146,,497,,35853,311,,,15624,9208,1303,5111,6978,1028,113,1469,5,2666,767,2227,849,9216,1737,68,3184,1162,70,1541,4714,1661,5746,1,,2847,250,449,22,520,13,216,507,28021,4033,226,750,149,190,31,,38224,15,36749,1460,4372,3420,,,102,236,325,664,1052,1318,1596,2421,35,43,,81,436,1303,27,11,5911,23,465,242,323,960,50,4,75,4022,1651,,0,0,0,0,0,1089,5556,101,570,476,95,143,1871,,1127,369,438,640,793,99,181,157,7,95,1163,161,445,2,6,,556,75,430,14,17,240,21,6186,132,8,24,53,15,18,3,,7792,17,7410,365,2011
106331216,331216,JOHN F KENNEDY MEMORIAL HOSPITAL,47-111 MONROE STREET,INDIO,92201,,NO,80,40,128,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,156,Basic,16721,15792,,,6882,4155,5095,3902,3490,2940,1986,1299,960,1804,,176,929,22936,34,44,150,8244,405,3377,3,71,,6,,3,,598,,27862,187,,1,3771,3971,1018,15952,7801,1099,53,780,3,1787,510,1511,841,7321,1331,32,2127,1461,123,1498,4210,1165,6661,,,2164,102,196,12,693,22,154,656,24079,3007,149,721,185,252,121,,32513,51,25283,7179,2106,2097,,,168,236,247,378,522,616,659,700,331,346,,20,106,2596,5,11,1456,9,118,99,96,193,52,46,2,2988,608,1,0,0,0,0,0,1310,1555,38,976,324,127,73,622,3,710,267,198,269,387,32,42,100,3,37,859,133,293,3,45,,218,35,280,9,42,246,30,3213,57,5,14,36,12,5,,1,4203,7,3034,1162,2011
106331288,331288,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,92225,,No,80,40,126,,12 - Inland Counties,Riverside,General Acute Care,District,General Medical / Surgical,51,Standby,4930,4920,1,,1151,1041,1543,1308,1431,1313,885,597,302,280,,33,1143,3668,13,162,11,4821,421,288,4,24,,,,2,358,42,,8701,11,,,3076,1895,1148,2357,1375,127,52,337,5,606,228,514,173,2318,520,19,802,596,7,348,1014,431,1754,,,657,56,109,11,163,60,17,227,7167,995,71,218,40,56,4,,9851,9,9301,541,387,526,,,16,66,84,108,174,161,160,122,7,15,,6,107,303,14,,481,2,78,32,22,5,5,2,,547,58,164,0,0,0,0,0,142,362,47,308,54,14,14,131,2,178,61,56,56,45,8,8,16,,9,180,54,81,,,,16,7,28,8,,18,6,802,13,1,3,5,2,4,,,913,,848,65,2011
106331293,331293,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,92503,,NO,64,31,135c,,12 - Inland Counties,Riverside,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,193,Basic,21371,16412,,2,7924,5270,6554,5060,4198,3198,1652,1079,999,1851,,611,2941,20902,86,586,1,12658,582,1201,18,64,41,2,2,4,2,52,13,35672,122,10,,19989,4517,796,3974,8509,1395,147,692,14,2949,495,2319,770,7976,1973,47,2565,1896,115,1403,6057,1666,5306,,,2153,117,132,13,336,11,176,506,29201,4122,137,563,106,190,22,,37785,72,30930,6783,2640,1937,,,131,284,330,524,749,773,740,823,108,115,,145,393,1722,60,,2248,9,284,185,152,416,26,52,,2565,897,,0,0,0,0,0,1635,2049,32,538,323,113,84,761,1,771,246,310,399,314,54,59,87,4,50,793,104,390,,37,,194,47,215,3,17,114,6,3867,60,,6,27,13,7,1,,4577,21,3825,731,2011
106331312,331312,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,92501,Level II,NO,64,31,135a,,12 - Inland Counties,Riverside,General Acute Care,Investor - Partnership,General Medical / Surgical,373,Basic,38836,27816,1,,9415,8056,13996,9175,8155,6483,3774,2436,2669,2494,,1450,8319,32301,109,1390,332,22752,248,823,15,126,55,45,8,82,852,348,22,63570,339,120,,8058,9217,21803,13334,14241,3167,179,1324,13,2469,717,3103,1842,14051,2452,82,5119,4587,196,1906,7306,2631,15509,,,4193,216,658,18,1008,75,100,721,50589,6026,280,2103,146,319,201,,66653,204,61942,4507,6687,5982,,,346,819,825,1447,2232,2258,2062,2445,113,122,,352,1500,3783,776,51,6198,9,200,280,497,923,256,47,36,8214,2202,14,0,0,0,0,0,2318,6333,289,2553,1176,216,227,2837,13,1956,525,695,1051,1634,236,302,237,10,98,1214,241,1130,,47,,724,52,1159,137,51,91,22,9670,211,47,367,67,44,23,4,,12669,80,11592,997,2011
106331326,331326,SAN GORGONIO MEMORIAL HOSPITAL,600 HIGHLAND SPRINGS AVENUE,BANNING,92220,,NO,65,37,134,,12 - Inland Counties,Riverside,General Acute Care,District,General Medical / Surgical,61,Basic,16307,12551,,,4621,3930,4703,3723,3015,2602,1671,1546,1955,1092,,641,2695,10080,347,597,,14498,625,412,357,59,2,12,,,,,5,27197,189,,,11868,8506,405,2591,5488,708,110,853,7,2166,409,1731,932,5770,1852,41,1730,1522,78,941,4067,1255,4686,,,1935,139,287,16,378,26,113,350,22348,2551,102,460,55,78,20,,28858,109,27691,1058,1598,1223,,,43,90,151,227,389,452,602,858,6,3,,95,174,553,2,,1971,26,162,91,90,250,4,18,6,1635,559,6,0,0,0,0,0,416,1702,39,460,204,29,69,696,,408,122,122,131,133,54,24,56,9,21,493,24,424,,6,,151,10,65,2,1,63,9,2474,17,,,10,4,14,1,,2821,23,2684,114,2011
106334018,334018,MENIFEE VALLEY MEDICAL CENTER,28400 MCCALL BOULEVARD,SUN CITY,92585,,NO,65,37,133.1,,12 - Inland Counties,Riverside,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,84,Basic,8387,6531,,,1620,1626,2068,1726,1676,1528,1201,1324,1849,300,,146,1331,4224,35,171,31,8980,423,165,141,90,21,26,,61,,,,13892,99,,,4515,4333,457,2766,2847,286,76,665,3,1077,372,932,291,3939,703,24,908,330,4,592,1700,592,2422,,2,1276,98,187,3,168,6,56,235,10692,1551,98,415,66,59,8,,14918,33,14136,749,1793,1385,1,,22,99,121,234,365,498,764,1075,,1,,45,213,518,24,4,2374,1,228,125,109,351,19,2,56,1758,531,,0,0,0,0,0,275,2347,62,307,188,5,48,883,,441,150,238,190,306,67,87,42,3,36,468,59,156,,,,234,45,127,3,5,43,5,2602,65,2,15,24,6,3,,,3179,11,3006,162,2011
106334025,334025,KAISER FND HOSP - RIVERSIDE,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,,NO,66,31,135d,,12 - Inland Counties,Riverside,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,222,Basic,18538,14749,,,3728,3796,4775,4122,4316,4042,3331,2405,1932,840,,1278,4445,11088,77,1144,1238,14017,145,178,1,42,98,39,99,8,4,509,2,31940,81,137,4,3229,6534,218,20804,2502,698,176,1287,9,2162,643,2127,793,6436,2143,99,2135,952,97,1833,2752,949,7994,1,1,1857,129,469,24,202,8,216,308,26591,2272,141,745,118,174,33,,33287,294,30273,2720,2780,2639,,,141,248,303,545,812,1156,1109,1002,31,72,,225,709,1248,48,25,3150,14,227,44,199,940,47,4,29,3354,573,2,0,0,0,0,0,132,2893,2,2260,132,46,141,1039,3,953,290,412,679,426,107,146,153,5,82,573,73,281,1,9,,215,24,445,2,8,286,4,4304,71,6,19,19,9,6,1,,5419,46,5017,356,2011
106334048,334048,KAISER FND HOSPITAL - MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,92555,,NO,65,37,134,,12 - Inland Counties,Riverside,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,71,Basic,15671,10774,2,,5459,4100,4480,3391,2667,2201,1355,968,589,1237,,660,7313,11597,29,1178,46,5624,267,162,1,27,30,3,1,20,2,88,,25688,28,69,61,10961,2850,376,8879,3381,828,82,500,5,1395,358,1746,394,5602,1561,36,1743,598,78,476,3990,996,6059,,,1762,73,404,6,202,5,136,330,20268,2445,134,500,27,153,2,,26447,105,23969,2373,1496,1015,,,66,186,229,290,401,408,450,419,23,39,,113,701,846,34,1,814,2,210,54,59,263,18,4,16,1662,225,,0,0,0,0,0,497,1200,17,652,145,72,65,563,2,460,130,178,199,123,30,31,53,1,37,323,44,189,,11,,73,22,165,1,6,89,6,2115,20,,3,7,3,1,,,2511,30,2189,292,2011
106334068,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,,NO,66,36,131a,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,120,Basic,36853,27921,,,9042,8341,11080,8775,8343,6192,4073,3431,3418,2079,,2024,4367,14949,188,3832,446,38968,1161,1273,268,135,59,103,4,,492,538,4,60435,160,142,,15403,8075,6257,24067,10972,2665,318,1775,13,3376,1007,4049,868,15821,3834,82,3790,1698,183,1854,6477,2190,14774,,,5243,352,714,38,712,49,491,851,46720,5876,474,2535,288,374,57,,64774,697,61831,2246,5818,4910,,,223,611,704,1269,1675,1809,2016,2406,7,8,,416,627,1611,472,59,7516,27,664,192,303,1087,158,,86,7188,1039,11,0,0,0,0,0,1226,5886,365,2489,762,97,233,2149,3,1803,475,519,531,1363,270,234,262,5,128,1132,203,1314,,7,,703,87,636,53,35,512,30,8059,132,45,300,79,39,15,3,,10728,246,10026,456,2011
106334487,334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,92555,Level II & Level II - Ped,YES,65,37,134,,12 - Inland Counties,Riverside,General Acute Care,City and/or County,General Medical / Surgical,362,Basic,45421,40953,,,8550,8270,17452,13265,14830,14085,5810,1371,697,2044,,1277,15268,44922,89,993,737,23088,117,687,,94,,2,,,,825,,84589,24,36,,25555,3886,16938,4916,35079,2043,196,1718,38,6057,1440,5815,1815,15083,6640,271,5568,9321,69,2112,9014,4347,14821,6,,4046,153,309,12,1262,58,118,523,71659,5272,290,1978,245,412,37,,86374,572,71498,14304,5489,6095,,,494,1253,1205,2072,2803,1588,812,628,235,494,,256,1975,5735,135,21,3443,19,304,280,204,585,196,11,93,8865,348,698,0,0,0,0,0,2214,1464,989,2732,4185,154,303,1801,10,1750,859,666,651,1246,260,306,418,28,261,1033,426,1372,1,39,,326,50,395,118,35,225,28,9794,84,38,334,92,48,16,1,,11584,138,8993,2453,2011
106334589,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,92563,,NO,64,36,131b,,12 - Inland Counties,Riverside,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,106,Basic,6828,4917,,2,1483,1382,1783,1659,1585,1218,968,741,622,304,2,275,857,2126,17,1155,1,7316,453,325,39,7,28,3,12,8,,33,42,10634,32,131,,797,1930,532,6433,2055,360,38,328,3,684,129,857,166,2671,792,27,524,428,22,245,921,430,3122,,,917,43,90,3,83,57,101,148,8681,1087,77,359,18,78,5,,11747,17,11691,39,426,293,,,12,60,59,92,115,114,132,135,,,,22,50,87,54,,506,,55,1,24,,11,540,35,1,11,41,0,0,0,0,0,73,342,3,249,52,44,23,157,,113,21,32,30,40,11,13,12,,3,61,20,139,,,,20,3,38,1,1,31,3,613,5,,1,2,,1,,,719,1,716,2,2011
106340913,340913,KAISER FND HOSP - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,95825,,NO,5,6,139d,,02 - Golden Empire,Sacramento,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,288,Basic,48251,36446,3,,8991,8977,14655,10854,10526,9800,7192,5599,6376,1729,1,4269,15584,12458,329,1360,1012,49688,164,722,3,147,197,33,63,77,33,1421,24,80884,620,297,15,16390,16282,340,36812,14876,1716,317,2445,16,4297,1252,4233,1512,18292,6147,118,4651,2188,60,3789,8370,3364,21930,1,2,5770,238,651,19,800,62,217,801,64791,8486,428,1795,179,397,66,,84700,1289,80912,2499,3485,2936,1,,66,287,337,620,1032,1242,1257,1580,,1,,361,818,559,73,22,4557,32,208,64,380,640,75,,182,3734,1139,,0,0,0,0,0,468,3637,17,2012,288,31,82,1255,3,1041,281,269,1270,705,131,203,131,11,107,511,137,254,,,,402,45,503,12,20,363,19,4850,111,12,13,49,12,11,,,6422,125,6197,100,2011
106340947,340947,MERCY GENERAL HOSPITAL,4001 J STREET,SACRAMENTO,95819,,NO,9,6,139i,,02 - Golden Empire,Sacramento,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,304,Basic,18108,12548,,,2469,2145,5400,4160,4590,4706,2677,1676,1953,878,2,2436,6458,6371,67,434,321,14569,118,,100,22,32,1,2,31,25,121,5,30119,78,1,1,10885,6308,608,6331,6524,961,101,763,10,1625,501,1971,413,5207,2685,38,1499,1165,57,1116,2796,1240,8508,,,1740,76,232,11,321,17,203,227,24921,2068,128,490,80,105,37,,30656,1336,27935,1385,4015,3010,,,104,474,436,811,1314,1268,1044,1567,6,1,,836,1097,963,76,53,3974,26,80,87,268,766,213,8,4,4523,1071,5,0,0,0,0,0,1537,3620,62,1066,740,423,121,1594,5,817,281,322,874,569,122,140,144,15,112,808,178,494,2,4,,303,67,427,6,16,386,13,5665,63,3,9,46,8,12,1,,7025,657,6078,290,2011
106340950,340950,MERCY SAN JUAN HOSPITAL,6501 COYLE AVENUE,CARMICHAEL,95608,Level II,NO,5,6,139b,,02 - Golden Empire,Sacramento,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,370,Basic,28146,22160,3,1,5464,5305,9487,7146,6908,5980,3260,2318,3048,1391,3,1711,6711,5851,99,722,557,34659,256,,230,234,148,9,7,56,204,1300,6,47270,590,,,19952,8977,1363,8172,11846,1463,200,1163,10,2761,652,3157,947,11137,3287,63,2609,1842,61,2209,5129,2309,11311,,,3448,311,445,31,805,45,287,464,38030,3986,293,1476,332,274,83,,50310,1789,47330,1191,7532,6693,1,,308,961,987,1553,2430,2108,2179,3299,180,221,,670,1244,1054,138,99,10988,33,272,207,672,1899,526,20,218,8377,2009,26,0,0,0,0,0,2927,7324,268,1814,1893,344,176,2490,10,1543,554,688,2010,2082,267,368,427,35,436,1665,292,811,4,24,,862,214,1196,176,94,642,31,10131,190,67,381,183,34,25,,,14226,885,13097,244,2011
106340951,340951,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,SACRAMENTO,95823,,NO,9,6,139h,,02 - Golden Empire,Sacramento,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,162,Basic,27242,19318,,3,6661,5537,8267,6742,6145,5263,2743,1816,1668,1718,3,6188,14848,11632,79,1257,345,12214,367,,318,85,88,1,1,25,76,834,44,44510,207,,7,22634,6830,946,6244,9909,1564,146,895,7,2680,701,2871,1184,8124,3617,57,3113,1680,53,1528,5581,2263,10498,1,,2350,181,259,6,506,57,162,403,38040,3316,131,665,182,259,46,,46563,4039,37413,5111,3371,2449,,,97,396,437,689,1099,1031,955,1110,6,,,1294,1209,947,172,25,2162,11,256,81,291,658,100,,148,3490,783,13,0,0,0,0,0,1464,2933,96,572,755,245,83,974,2,919,352,231,914,427,81,102,137,5,78,806,110,348,2,4,,254,77,425,11,21,187,6,4713,55,6,6,46,12,1,,,5820,1192,4122,506,2011
106341006,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,95817,Level I & Level I - Ped,YES,9,6,139f,,02 - Golden Empire,Sacramento,General Acute Care,University of California,General Medical / Surgical,607,Comprehensive,23103,22385,,,5379,4838,8219,6541,6726,6435,3231,1609,1142,1361,7,943,5615,3456,46,5917,21275,8236,152,1494,4,130,18,4,1,,157,1121,105,42065,235,2,,19127,7105,8698,9348,1210,652,233,936,22,2580,690,2758,1008,9719,3797,136,2374,1545,36,2256,3705,2008,11032,1,,2324,142,154,75,904,16,313,365,35115,2985,335,2049,198,199,314,,45488,132,45259,97,7102,8427,,,924,1461,1419,2069,3085,2159,1509,1531,361,1011,,1089,2562,1992,3441,762,5644,39,293,222,423,1305,262,,216,11545,1131,132,0,0,0,0,0,4627,5211,580,3257,1854,129,345,2314,29,1751,624,548,1483,4130,328,398,365,27,252,1442,444,880,12,28,,1121,162,675,472,97,517,72,10713,344,188,923,126,53,13,53,,15529,94,15376,59,2011
106341051,341051,SUTTER GENERAL HOSPITAL,2801 L STREET,SACRAMENTO,95816,,NO,9,6,139i,,02 - Golden Empire,Sacramento,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,306,Basic,21264,18632,,,2329,2952,7721,6540,7170,6156,2894,1668,2106,360,,2223,8795,7300,81,259,84,21154,976,875,,119,1,2,,25,340,870,,36646,42,,,8754,7764,1594,10579,11205,788,150,1016,12,2652,860,2451,621,8836,1987,71,3096,1228,3,3049,3631,2000,7443,,2,2638,173,154,10,656,7,101,395,30451,3810,253,902,149,159,38,,39896,856,37755,1285,3611,3304,,,63,369,571,970,1367,1139,934,1502,,,,601,1122,880,51,14,4237,10,58,127,310,796,168,18,15,4224,1169,30,0,0,0,0,0,1577,3410,83,845,1000,21,85,940,3,1127,341,399,1094,846,140,208,196,5,182,708,248,372,,,,375,124,626,31,34,382,11,5083,134,19,13,58,15,10,,,6915,351,6345,219,2011
106341052,341052,SUTTER MEMORIAL HOSPITAL,5151 F STREET,SACRAMENTO,95819,,NO,9,6,139g,,02 - Golden Empire,Sacramento,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,348,Basic,15549,10422,1,,5563,3075,5228,3518,2493,1854,942,630,808,1861,,2062,4323,7640,108,210,50,11579,163,215,,23,,,1,4,8,197,,25348,13,,,7119,2639,538,10914,4762,1426,118,506,9,1612,300,1752,653,5189,890,36,2140,609,96,573,3497,1131,5435,,,1592,138,170,9,226,7,47,292,20489,2214,121,456,59,136,15,1,25972,944,22744,2284,2348,1825,,,256,304,274,420,539,508,474,705,272,421,,462,540,745,15,11,2369,31,27,36,98,325,57,10,7,3279,328,6,0,0,0,0,0,1491,1543,56,710,373,146,73,914,35,534,182,242,490,293,46,38,97,3,52,540,129,304,2,53,,82,44,298,4,12,267,6,3364,43,4,2,27,17,1,2,,4173,294,3602,277,2011
106342344,342344,KAISER FND HOSP - SOUTH SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,95823,Level II,NO,9,6,139h,,02 - Golden Empire,Sacramento,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,217,Basic,39615,30721,1,,9718,9428,12172,8801,8297,7729,5215,3722,3335,1920,,8565,21173,15364,341,1642,569,22683,382,387,1,151,210,60,4,1,123,1316,4,67214,425,54,5,19386,11856,1094,29839,8162,1725,230,1703,17,3317,1184,3535,1772,16154,4606,103,3933,1995,103,3005,7026,2711,17218,,,4592,262,594,37,943,55,458,767,50730,8177,276,2459,389,512,86,,70337,1783,64968,3586,3811,3584,,,209,446,450,724,1153,1331,1371,1493,90,128,,998,1425,1135,98,31,3659,49,269,52,289,1060,77,4,125,4588,920,11,0,0,0,0,0,784,3906,43,2272,390,87,78,1344,2,1174,338,350,1035,1298,100,126,118,8,60,870,203,190,3,11,,495,79,590,102,36,525,33,4946,180,30,265,50,48,13,3,,7395,324,6789,282,2011
106344029,344029,MERCY HOSPITAL - FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,95630,,NO,5,1,139e,,02 - Golden Empire,Sacramento,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,106,Basic,14822,11464,,,3383,3163,4498,3697,3663,2828,1708,1307,1456,583,,1255,874,2472,71,183,132,21299,150,,254,43,67,2,,71,34,242,1,25413,9,,,6817,3928,1136,10359,4046,614,38,650,2,1791,249,1751,511,6654,1341,19,1295,605,27,901,2885,966,5987,,,2231,111,144,4,187,12,58,257,19425,2782,219,546,99,199,11,1,26286,666,24936,684,2152,1662,,,104,241,262,433,564,563,661,981,,5,,173,59,189,29,20,3333,11,262,50,134,394,105,1,26,2440,396,6,0,0,0,0,0,317,2081,69,961,386,45,53,517,4,717,163,223,726,352,55,73,91,,93,372,118,212,,,,249,37,221,5,10,53,24,3097,54,10,8,37,7,2,,,3814,133,3611,70,2011
106350784,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,95023,,NO,28,12,140,,08 - Mid-Coast,San Benito,General Acute Care,District,General Medical / Surgical,49,Basic,7838,6520,,,2805,1985,2258,1744,1755,1249,782,529,558,693,,115,85,7712,2,41,348,6055,325,372,,13,1,1,,,93,33,36,13440,44,,,6342,1752,419,4163,1682,329,46,285,4,738,240,693,435,3612,637,12,1187,379,42,375,1720,585,3039,,,963,51,118,11,122,4,61,152,10538,1592,108,441,39,100,58,,14358,24,12250,2084,864,827,,,72,126,153,175,230,211,200,452,24,48,,19,12,783,12,17,847,1,72,27,43,73,,11,8,1254,203,,0,0,0,0,0,339,801,6,349,196,34,26,265,,364,106,93,106,148,21,17,22,,23,246,69,148,,3,,87,6,92,4,2,57,7,1372,27,3,19,8,5,2,,,1691,2,1393,296,2011
106361105,361105,BARSTOW COMMUNITY HOSPITAL,555 SOUTH 7TH AVENUE,BARSTOW,92311,,NO,34,18,149,,12 - Inland Counties,San Bernardino,General Acute Care,Investor - Corporation,General Medical / Surgical,56,Basic,11689,9611,2,,3095,2619,3739,3058,2861,2577,1303,742,528,780,,252,3530,6179,197,991,112,10041,514,1476,5,53,7,3,2,,66,22,8,19099,47,,,6761,2749,2366,6474,2952,712,56,509,7,1306,345,1149,414,4814,866,29,2116,898,41,632,3295,1006,3107,,,1240,72,187,14,246,20,73,291,15944,2207,79,698,57,121,53,,21302,38,20531,733,940,848,,1,32,119,141,196,335,300,331,335,,,,22,202,340,226,,992,7,110,77,2,133,5,15,,1218,228,1,0,0,0,0,0,347,956,80,239,167,50,40,473,,269,117,84,149,69,20,26,47,1,13,274,41,116,,,,52,15,145,3,5,57,11,1467,19,,3,6,2,4,,,1789,5,1740,44,2011
