oshpd_id2,oshpd_id,FACILITY_NAME,COUNTY_NAME,Control_Type_Desc,LICENSE_CATEGORY_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSED_BED_SIZE,RURAL_HOSPITAL_FLAG,TEACHING_HOSPITAL_FLAG,TRAUMA_CENTER_DESC,ASSEMBLY_DIST,SENATE_DIST,MSSA_NAME,MSSA_DESIGNATION,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,ER_SERVICE_LEVEL_DESC,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Hospice_Care,Other_Care,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Childrens_or_Cancer_Center,Critical_Access_Hospital,Not_Defined_Elsewhere,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,Dx_All_Pregnancies,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Births,Dx_Invalid,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_Sex_Other_Unk,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Digestive,a_dx_invalid,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Congenital_anomalies,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Fire_Accidents,a_EC_Natural_Environment,a_EC_Undetermined,a_EC_War,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear,CONTROL_TYPE_CATEGORY_DESC,LICENSED_BED_TOTAL,CONGRESS_DIST,EMS_STATION
106400466,400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,Nonprofit - Corporation,General Acute Care Hospital,345 SOUTH HALCYON ROAD,ARROYO GRANDE,93420,50-99,N,N,, 35 , 17 ,Arroyo Grande/Nipomo/Oceano/Pismo Beach,Rural,N/A,N/A,Emergency - Basic,11112,9281,1,2020,2179,2940,2645,2325,2575,2119,1623,1686,282,,212,238,4342,37,573,190,14802,208,58,10,15,3,5,2,14,31,10,19975,25,1,17,20,6845,4935,634,5706,2247,27,323,52,482,4,924,209,1004,450,5120,1444,18,906,724,6,627,1563,1036,5501,1,,1617,122,118,24,138,2,154,194,14915,2112,133,645,79,126,15,,20394,78,19525,791,938,795,,7,57,81,103,246,344,356,538,,1,,35,15,195,10,,1474,4,73,23,57,257,92,14,3,978,235,1,0,0,0,0,0,237,1137,15,316,27,1,,30,314,354,,79,96,311,165,43,27,26,8,7,177,46,47,,3,,146,18,72,1,10,46,1400,11,1,8,12,7,,,1,,1733,7,1682,44,2014,Nonprofit,67,24,12
106400480,400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,Nonprofit - Corporation,General Acute Care Hospital,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,100-149,N,N,, 35 , 17 ,San Luis Obispo,Rural,N/A,N/A,Emergency - Basic,7877,6771,1,730,961,2087,1942,1580,2064,1938,1364,1883,99,1,212,257,1692,19,323,175,11971,85,37,18,43,10,3,1,20,76,10,14280,61,,1,4,3754,4706,509,4336,1271,73,215,71,672,,790,200,736,216,2855,1166,24,576,582,8,492,997,636,4413,,,1107,47,84,7,89,10,114,134,11393,1229,91,219,35,71,19,,14649,96,14126,427,1041,1176,,13,84,96,154,246,437,420,767,,,,38,25,151,34,25,1944,,43,32,76,424,53,38,,1079,462,10,0,0,0,0,0,226,1440,47,448,55,1,14,44,598,372,,56,87,338,188,45,58,48,,24,229,37,79,,,,139,7,134,1,3,107,1774,21,3,8,8,6,,4,2,,2217,21,2158,38,2014,Nonprofit,103,24,14
106400524,400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,Investor - Corporation,General Acute Care Hospital,1010 MURRAY STREET,SAN LUIS OBISPO,93405,150-199,N,N,Level III, 35 , 17 ,San Luis Obispo,Rural,N/A,N/A,Emergency - Basic,10263,9509,,1758,2513,3979,2391,1993,2455,1849,1151,1222,461,,290,369,2418,28,1592,146,14929,192,70,36,43,10,,,,71,,19251,99,,,,834,3896,1011,12088,1943,,370,94,455,7,1177,223,1026,392,5215,1019,22,1258,541,20,1024,1544,903,4482,,,1581,99,94,14,229,1,134,186,14766,1715,233,524,79,111,6,,19772,70,19216,486,1113,1210,,107,166,148,226,332,360,332,509,50,93,,29,36,214,110,18,1912,4,78,35,62,249,65,6,16,1313,433,66,0,0,0,0,0,443,1004,286,529,61,,16,36,280,396,,98,77,281,492,49,49,62,,46,268,62,109,,1,1,218,28,147,14,,62,1608,32,19,143,35,6,,8,3,,2323,6,2268,49,2014,Investor Owned,164,24,11
106400548,400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,Investor - Corporation,General Acute Care Hospital,1100 LAS TABLAS ROAD,TEMPLETON,93465,100-149,Y,N,, 35 , 17 ,Atascadero/Templeton,Urban,Rural,N/A,Emergency - Basic,17292,13829,,3756,3339,4976,4264,3517,3628,2859,1985,2187,610,,140,734,5697,25,749,428,23348,406,111,42,186,13,2,,,76,1,30145,107,32,,,1710,6688,1595,18488,2640,,800,151,947,15,1931,331,1798,548,7320,2165,67,1698,758,45,844,3011,1712,6980,,,2591,132,178,17,192,5,157,438,22783,3457,233,606,93,214,25,,31121,116,29110,1895,1562,1619,,34,167,199,266,496,603,548,862,,6,,18,82,295,35,52,2698,1,87,48,105,708,65,7,12,1426,555,168,0,0,0,0,0,483,1829,353,441,75,,23,37,413,624,,164,164,337,404,77,71,57,,44,468,136,160,,2,,247,45,146,7,12,118,2467,46,4,28,34,13,,13,1,,3181,10,3086,85,2014,Investor Owned,122,24,23
106420491,420491,LOMPOC VALLEY MEDICAL CENTER,SANTA BARBARA,Public - District,General Acute Care Hospital,1515 E. OCEAN AVENUE,LOMPOC,93436,150-199,Y,N,, 35 , 19 ,Lompoc/Mission Hills/Vandenberg,Rural,Rural,N/A,Emergency - Basic,11497,9182,,2931,2017,4080,2842,2192,2367,1436,1088,1066,660,,371,1596,8074,55,699,119,9765,444,920,11,26,1,,22,218,117,,18865,55,,,,9392,3953,2359,3247,1728,,696,65,531,1,1027,371,988,397,4497,1107,21,1462,1406,18,704,1888,864,4636,,,1492,68,123,17,194,32,154,233,15502,2104,142,380,99,117,22,,20679,51,18794,1834,761,748,,33,123,121,144,227,229,236,360,3,33,,29,86,405,45,15,923,6,89,25,28,87,9,3,15,960,240,53,0,0,0,0,0,334,774,127,234,40,,32,23,203,374,,71,114,97,109,13,31,18,2,32,249,65,74,,1,1,82,9,55,10,3,47,1254,10,5,2,16,5,,1,10,,1509,6,1409,94,2014,Government,170,24,12
106420493,420493,MARIAN REGIONAL MEDICAL CENTER,SANTA BARBARA,Nonprofit - Corporation,General Acute Care Hospital,1400 EAST CHURCH STREET,SANTA MARIA,93454,300-499,N,N,Level III, 35 , 19 ,Orcutt/Santa Maria,Urban,N/A,N/A,Emergency - Basic,34781,28158,2,10952,7689,10254,8446,6531,6065,4083,2802,3298,2820,1,1074,1359,38177,46,423,877,20985,211,358,41,24,5,18,1,746,269,15,61105,114,,10,24,32258,9971,2286,11442,6888,96,1908,142,1016,15,3553,605,3392,2411,11585,3924,73,4982,3160,86,1856,6479,3009,14744,,1,4017,214,288,26,502,75,333,383,50436,4536,248,1350,196,278,58,1,62941,494,47431,15016,3208,3013,1,179,388,485,547,882,967,907,1575,129,163,,195,138,2466,31,76,3311,5,88,40,224,702,195,36,20,4029,880,8,0,0,0,0,0,1585,3133,162,1147,194,1,170,100,1068,1105,,283,308,1021,635,150,131,150,11,68,623,79,278,1,5,36,389,52,525,19,10,296,4675,64,7,81,56,20,,14,14,,6222,60,5099,1063,2014,Nonprofit,435,24,32
106190034,190034,ANTELOPE VALLEY HOSPITAL,LOS ANGELES,Public - District,General Acute Care Hospital,1600 WEST AVENUE J,LANCASTER,93534,300-499,N,N,Level II, 36 , 21 ,Lancaster Central/Palmdale North Central,Urban,N/A,N/A,Emergency - Basic,57772,41065,,14736,11861,19157,14153,11644,11568,6380,3154,2327,3857,,948,29803,35087,106,1007,620,31266,328,4994,118,7,13,4,1,282,148,33,92443,302,164,,,60776,12393,2549,11582,11537,,4988,637,1847,35,4386,1471,6009,2447,17181,4916,217,6773,7174,237,3645,13238,3396,20237,,3,4914,321,565,41,1372,42,603,913,78657,7263,302,2846,350,508,140,,98837,262,91014,7561,6070,5752,,430,1091,955,1337,2163,1989,1677,1499,274,407,,240,2695,2894,127,8,5839,19,167,313,496,1258,92,,82,8052,1322,40,0,0,0,0,0,4275,4912,354,2032,249,,277,181,1929,1758,,617,678,793,1646,205,213,262,11,788,1626,244,496,18,3,77,650,108,531,98,54,784,8693,194,27,430,182,30,3,26,12,,11822,67,10900,855,2014,Government,420,23,28
106196405,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor - Corporation,General Acute Care Hospital,38600 MEDICAL CENTER DRIVE,PALMDALE,93551,150-199,N,N,, 36 , 21 ,Palmdale Central,Urban,N/A,N/A,Emergency - Basic,35146,24669,,8657,7644,11464,8718,7402,7088,3987,2088,1380,1387,,234,15360,22835,41,3768,548,17029,371,1016,51,20,12,5,,1232,117,2,56921,40,19,,9,26498,7659,1466,16445,7747,,1575,295,1256,23,3797,956,3659,1739,11780,3741,122,3482,3093,33,1942,7634,2277,12406,4,1,3416,172,309,31,763,177,278,654,46798,4948,221,1524,218,276,30,,59815,197,57432,2186,3793,3194,1,107,447,558,896,1487,1379,1141,973,,,,55,1563,1726,458,44,3136,6,93,205,224,747,115,,8,4866,646,84,0,0,0,0,0,2281,3441,100,832,334,,37,123,1436,1205,,488,482,467,639,149,163,149,14,77,923,226,410,,,,289,77,315,19,40,361,5668,65,11,37,40,43,2,14,7,,6988,27,6532,429,2014,Investor Owned,157,25,35
106420483,420483,GOLETA VALLEY COTTAGE HOSPITAL,SANTA BARBARA,Nonprofit - Corporation,General Acute Care Hospital,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,100-149,N,N,, 37 , 19 ,Goleta South/Isla Vista/Santa Barbara South,Urban,N/A,N/A,Emergency - Basic,9143,8867,,1467,3034,4213,1722,1610,1827,1449,964,1550,174,,991,562,4915,31,32,113,11366,647,310,3,1,3,,,533,125,9,16162,57,,,160,3461,3531,1026,7884,2108,,216,40,384,1,1043,211,874,461,4994,991,15,852,850,3,1249,1429,828,3569,,,1771,98,115,7,214,11,94,245,12666,2136,212,289,37,86,29,,18010,231,16472,1307,311,281,,36,91,39,47,67,65,67,180,,,,16,15,114,,1,445,1,31,8,3,13,17,5,4,407,98,6,0,0,0,0,0,72,287,35,154,44,,2,4,62,138,,34,43,71,89,22,3,5,,8,46,30,35,,,,73,4,14,,3,15,452,13,1,4,4,1,,3,5,,592,8,532,52,2014,Nonprofit,122,24,9
106420514,420514,SANTA BARBARA COTTAGE HOSPITAL,SANTA BARBARA,Nonprofit - Corporation,General Acute Care Hospital,400 W. PUEBLO STREET,SANTA BARBARA,93102,300-499,N,Y,Level II & Level II - Ped, 37 , 19 ,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Urban,N/A,Teaching,Emergency - Basic,18838,18323,1,3602,3310,6225,4642,4420,4949,3718,2307,3100,889,,676,1050,12488,43,70,178,22657,112,1066,38,13,19,13,,388,696,43,34533,212,1,,28,10268,8584,1462,11794,5054,,741,115,1024,11,2050,520,1855,904,8439,2074,98,1935,1425,49,3353,2725,1470,8374,,,3169,145,257,11,423,53,295,373,27842,3135,330,759,106,206,58,,37162,307,32182,4673,4321,4089,,247,626,557,778,1285,1317,1230,2047,114,209,,135,180,1812,7,44,6224,8,50,99,240,308,329,58,77,6039,1198,12,0,0,0,0,0,1296,4230,554,1999,331,,63,96,1501,1352,,293,396,721,752,181,210,268,6,1309,661,144,408,1,27,21,475,38,459,6,29,441,6657,122,20,20,71,39,,18,15,,8410,52,7651,707,2014,Nonprofit,412,24,20
106420522,420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,SANTA BARBARA,Nonprofit - Corporation,General Acute Care Hospital,2050 VIBORG ROAD,SOLVANG,93463,1-49,Y,N,, 37 , 19 ,Buellton/Los Olivos/Santa Ynez/Solvang,Rural,Rural,N/A,Emergency - Standby,3939,3168,,594,669,803,613,754,910,866,748,1076,74,,112,81,1269,85,6,29,5525,364,38,6,2,1,,19,81,24,2,6392,9,,,169,1167,2351,434,2515,640,,104,32,336,,449,148,350,162,2059,444,21,309,213,4,231,510,224,1510,,1,788,35,51,4,24,3,30,129,4975,819,81,125,15,21,7,,7107,57,6657,393,109,70,,,,1,6,15,20,46,91,,,,,,7,,,170,2,19,2,6,15,,,7,97,33,,0,0,0,0,0,3,152,1,19,4,,,1,39,18,,9,21,17,15,3,3,3,,1,35,5,9,,,,22,1,11,,,4,137,3,,,,,,1,,,179,,176,3,2014,Nonprofit,11,24,6
106560473,560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,VENTURA,Nonprofit - Corporation,General Acute Care Hospital,147 N. BRENT STREET,VENTURA,93003,200-299,N,N,, 37 , 19 ,Ventura,Urban,N/A,N/A,Emergency - Basic,22705,16341,1,5062,3725,5917,4933,4556,4427,3160,2509,3303,1455,,497,1070,13706,11,111,40,23612,188,1292,52,180,32,1,10,,108,2,37032,146,4,,,11853,8509,1382,14193,3110,,1431,134,996,8,2420,363,2493,988,8212,2519,73,2236,624,122,903,3802,1713,10010,,,3322,117,249,17,184,218,432,400,29543,3451,182,684,52,170,25,1,39047,49,36372,2626,3178,2832,,80,272,324,464,815,1056,1077,1753,70,99,,106,116,1379,10,5,4393,1,107,49,214,1342,282,,12,3102,901,1,0,0,0,0,0,695,3597,34,1570,114,,78,119,1139,993,,285,423,876,546,115,186,118,6,59,669,186,191,3,6,12,399,28,597,1,27,373,4448,76,3,10,16,11,2,10,9,,6010,18,5613,379,2014,Nonprofit,242,26,22
106560481,560481,VENTURA COUNTY MEDICAL CENTER,VENTURA,Public - City or County,General Acute Care Hospital,3291 LOMA VISTA ROAD,VENTURA,93003,200-299,N,Y,Level II, 37 , 19 ,Ventura,Urban,N/A,Teaching,Emergency - Basic,21175,20291,7,5173,4562,7067,6498,5908,5782,3089,1215,853,1326,,455,904,25911,86,1421,160,12536,126,880,28,67,6,42,4,1337,945,35,36565,1188,12,58,180,20500,4204,1007,7074,8688,,969,104,797,21,2644,512,2381,1149,8728,2923,52,1998,1429,63,2864,3295,1999,9545,,,2452,110,91,16,706,15,101,337,32574,3178,204,1163,227,220,79,,41473,221,31573,9679,2281,2487,,191,536,521,649,958,760,433,428,90,202,,85,95,2604,67,6,1900,11,66,106,117,166,207,4,,3609,455,38,0,0,0,0,0,2334,1295,121,697,321,,175,99,526,799,,236,255,448,786,144,140,116,17,218,339,165,267,2,9,27,322,45,307,88,35,271,3299,106,23,185,36,13,,22,16,,4768,34,3573,1161,2014,Government,223,26,20
106560501,560501,OJAI VALLEY COMMUNITY HOSPITAL,VENTURA,Nonprofit - Corporation,General Acute Care Hospital,1306 MARICOPA HIGHWAY,OJAI,93023,50-99,Y,N,, 37 , 19 ,Meiners Oaks/Oak View/Ojai,Rural,Rural,N/A,Emergency - Standby,4102,3465,,706,849,838,796,899,1013,939,692,750,85,,45,51,768,9,138,4,6552,229,163,4,8,1,,,,10,1,7105,46,,,,1981,2062,246,2424,854,,44,14,262,,443,84,404,167,2216,473,11,722,125,1,279,566,366,1390,,,785,59,71,6,59,10,69,150,5082,977,91,143,17,39,9,,7567,5,7294,268,358,270,,13,23,35,38,71,88,118,239,,3,,1,1,34,9,,583,,36,5,22,101,19,,19,310,116,,0,0,0,0,0,77,409,,125,17,,,13,110,116,,26,49,97,86,3,11,15,3,10,67,8,14,,,,55,13,106,,8,30,385,16,4,2,4,3,,1,1,,628,,611,17,2014,Nonprofit,91,26,6
106190949,190949,HENRY MAYO NEWHALL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,23845 WEST MCBEAN PARKWAY,VALENCIA,91355,200-299,N,N,Level II, 38 , 27 ,Canyon Country/Santa Clarita West/Saugus,Urban,N/A,N/A,Emergency - Basic,26230,21396,,6839,6342,8143,6252,6266,5184,3118,2102,2231,1149,,1347,2644,6037,8,2077,77,35436,1906,962,68,127,,3,35,,29,,43276,,1220,,,7552,6275,1875,26052,5871,1,1042,196,1148,16,2169,712,2448,1093,11288,2669,53,2542,2080,23,1751,4695,1510,12191,,,3243,138,214,35,359,81,250,464,35680,4877,216,1536,132,258,143,,47626,49,46962,615,4811,4619,,246,897,828,1190,1646,1459,1384,1760,12,8,,351,470,1214,241,21,7129,4,312,213,196,906,166,,91,6717,771,58,0,0,0,0,0,1536,4262,140,3045,447,,80,112,1616,1446,,442,581,657,1293,215,201,269,10,931,951,193,421,,2,10,678,68,502,54,22,438,6804,232,41,304,188,27,2,39,31,,9430,144,8760,526,2014,Nonprofit,238,25,36
106560525,560525,SIMI VALLEY HOSPITAL AND HEALTH CARE SVCS-SYCAMORE,VENTURA,Nonprofit - Corporation,General Acute Care Hospital,2975 NORTH SYCAMORE DRIVE,SIMI VALLEY,93065,100-149,N,N,, 38 , 27 ,Simi Valley East,Urban,N/A,N/A,Emergency - Basic,15547,12289,,3681,3457,4260,3636,3733,3386,1982,1500,1458,740,3,661,397,6445,19,242,29,20043,850,520,14,41,7,,53,217,27,6,26004,30,63,,4,10259,4128,626,9854,2969,,459,74,669,7,1378,439,1599,348,6691,1732,39,1559,904,17,1128,2521,1030,7240,,2,2253,109,297,14,215,21,226,280,20385,2864,130,675,158,154,55,,27836,94,26365,1377,2442,2052,,82,353,326,525,793,705,740,922,8,40,,163,62,639,34,8,3587,1,167,100,102,581,63,27,14,2910,528,2,0,0,0,0,0,857,2225,65,1176,171,,56,63,632,881,,154,264,512,371,93,84,143,2,283,508,143,301,,1,3,266,38,278,2,34,260,3484,51,10,20,24,9,1,10,7,,4494,51,4266,177,2014,Nonprofit,144,25,10
106190385,190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,General Acute Care Hospital,15031 RINALDI STREET,MISSION HILLS,91345,300-499,N,N,Level II, 39 , 18 ,Granada Hills/Mission Hills/Porter Ranch,Urban,N/A,N/A,Emergency - Basic,46117,34153,34,15914,11006,13217,10500,8328,7392,4625,3122,2899,3300,1,1096,2905,61059,67,3378,353,11446,207,12,87,42,17,24,12,68,210,20,78661,186,74,5,679,44422,9490,786,13307,12291,8,2524,254,1267,24,5180,1059,5404,2286,16762,4134,113,5745,2467,239,1877,12013,3213,15743,,,4158,190,356,24,475,32,440,811,64957,6616,192,1598,91,320,44,,80304,662,59298,20344,5212,4968,2,157,745,718,1008,1542,1827,1804,2350,31,,,470,477,4996,696,91,3442,10,401,4,352,1222,154,43,3,6349,1646,8,0,0,0,0,0,2531,5288,103,1747,513,,177,191,1817,1704,,427,737,1011,1467,181,347,247,9,65,911,256,606,1,6,22,623,57,513,119,52,487,7642,191,31,359,37,19,3,29,20,,10182,313,7447,2422,2014,Nonprofit,377,29,32
106190696,190696,PACIFICA HOSPITAL OF THE VALLEY,LOS ANGELES,Investor - Corporation,General Acute Care Hospital,9449 SAN FERNANDO ROAD,SUN VALLEY,91352,200-299,N,N,, 39 , 18 ,Pacoima East/Sun Valley West,Urban,N/A,N/A,Emergency - Basic,5809,5668,,2051,1831,1923,1616,1385,1458,528,217,153,315,,103,680,8625,2,817,3,1247,152,312,19,1,,1,,,4,,10858,1,129,,,5320,617,372,3418,1750,,198,52,209,4,960,125,565,465,2989,659,10,546,328,7,824,1586,415,1535,,,859,44,16,6,233,9,4,198,8511,1101,47,338,19,91,1,,11477,38,8235,3204,1428,1544,,74,337,378,557,719,365,263,255,4,20,,82,369,1651,95,,775,,91,279,37,95,21,,127,2039,281,2,0,0,0,0,0,1653,671,13,540,95,,67,30,256,363,,154,197,103,159,68,23,74,3,638,255,112,469,,1,,67,14,56,14,4,53,2673,29,1,23,27,3,,7,1,,2972,17,2189,766,2014,Investor Owned,231,29,7
106191231,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,Public - City or County,General Acute Care Hospital,14445 OLIVE VIEW DRIVE,SYLMAR,91342,300-499,N,Y,, 39 , 18 ,Angeles National Forest West/Kagel Canyon/Lake View Terrace/San Fernando East/Sylmar,Urban,N/A,Teaching,Emergency - Basic,27655,26368,,1988,4521,9258,9154,10615,10921,5415,1184,494,473,,1955,3447,37092,59,773,,10697,4413,2558,16,3,,,,,4,1,46943,81,4,,,35263,2387,232,2201,13940,,657,144,1127,39,2660,1028,4714,750,4302,4817,287,2767,2213,26,6273,2347,2094,17777,,1,854,40,37,6,262,1,270,154,50145,1697,81,173,104,171,28,,54023,1662,27515,24846,4222,4728,,163,767,1089,1705,2402,1696,630,407,31,60,,552,501,5850,30,5,2004,8,234,210,128,144,38,48,22,7707,411,8,0,0,0,0,0,7044,1024,274,119,486,3,177,191,1443,1527,,556,632,885,395,180,435,260,40,407,535,245,1016,1,21,4,99,42,392,13,30,418,7782,81,6,18,26,14,,20,9,,8950,412,4162,4376,2014,Government,355,29,51
106361246,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,SAN BERNARDINO,Nonprofit - Corporation,General Acute Care Hospital,11234 ANDERSON STREET,LOMA LINDA,92354,300-499,N,Y,Level I & Level I - Ped, 40 , 23 ,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,Urban,N/A,Teaching,Emergency - Basic,23564,21272,5,10669,6504,5859,5007,3743,3973,2723,1696,1252,3415,,1288,5390,21726,101,897,18,15421,235,,124,40,14,30,137,28,775,16,42439,235,650,1,117,22830,8236,1184,7385,5206,,941,390,1095,68,3107,694,2570,1091,8557,2547,157,2727,1726,191,1406,3999,1423,12150,2,,2311,139,224,19,376,99,395,339,35670,2912,186,1611,162,357,41,,44841,550,39284,5007,7437,7805,1,1770,1245,1146,1227,1978,1850,1472,1376,946,2233,,553,1895,6380,168,25,6130,92,76,,498,889,910,22,,11578,1265,5,0,0,0,0,0,6731,4542,533,2697,740,,108,461,2273,2100,,743,661,1602,2721,332,553,764,18,133,1315,296,897,4,111,151,574,72,1037,206,132,1369,10763,244,37,583,76,56,1,70,23,,15243,312,13151,1780,2014,Nonprofit,371,31,77
106361308,361308,REDLANDS COMMUNITY HOSPITAL,SAN BERNARDINO,Nonprofit - Corporation,General Acute Care Hospital,350 TERRACINA BOULEVARD,REDLANDS,92373,200-299,N,N,, 40 , 23 ,Mentone/Redlands South/Yucaipa,Urban,N/A,N/A,Emergency - Basic,20319,14001,,3566,3662,6599,5056,4068,4089,2614,1761,2052,853,,540,2243,12289,47,861,276,18064,786,985,66,6,3,,21,,42,4,32273,81,3,,50,16314,5362,338,9648,2658,,1262,123,1096,6,2421,461,2111,622,6442,2556,62,1978,1719,71,1450,3445,1209,7285,,1,2278,117,196,15,317,26,216,363,26823,2773,144,797,91,133,31,,34320,85,33475,760,3023,2601,,79,393,402,534,842,986,1017,1352,19,,,98,284,1090,93,21,4034,4,212,67,190,1053,51,3,54,2899,1095,,0,0,0,0,0,1118,3214,13,1246,33,,48,70,929,818,,235,259,739,515,86,135,104,4,669,650,138,206,,,19,328,42,601,7,33,299,4058,60,4,10,91,10,2,7,72,,5624,11,5465,148,2014,Nonprofit,229,31,21
106361323,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,Nonprofit - Corporation,General Acute Care Hospital,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,92411,300-499,N,N,, 40 , 23 ,Muscoy/San Bernardino Central,Urban,N/A,N/A,Emergency - Basic,31132,22837,6,10933,7545,10612,7393,5724,4997,2323,978,479,2991,,429,10661,31848,34,1013,512,9478,531,4013,53,,,25,,,15,106,49107,125,,,,40448,3395,950,2982,6200,,2015,184,630,16,3284,683,3556,1842,9817,2809,84,3574,2683,151,1431,7802,2832,10582,,,2824,166,182,11,601,30,171,975,43993,3742,102,813,42,283,40,,53975,250,44509,9216,3128,3176,1,192,870,985,1046,1299,765,476,323,205,144,,124,1457,2776,72,2,1864,10,169,202,93,229,154,14,54,5054,335,1,0,0,0,0,0,4140,1504,48,527,84,2,163,132,549,807,,256,261,236,238,51,52,47,12,2319,606,120,382,10,,64,96,48,144,16,57,143,5580,66,3,7,92,7,4,17,25,,6305,13,5327,965,2014,Nonprofit,347,31,19
