oshpd_id9,oshpd_id,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TRAUMA_CTR,TEACH_HOSP,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,GAC_BED_LIC_SUBTOTL,ED_LIC_LEVL_BEGIN,Sex_Female,Sex_Male,Sex_Unknown,Sex_Other,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Childrens_or_Cancer_Center,Home_Health_Service,Not_Defined_Elsewhere,Other_Care,Hospice_Care,Critical_Access_Hospital,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Births,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Invalid,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Other,a_Sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Dx_Invalid,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_Uninsured,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Congenital_anomalies,a_Dx_Perinatal_disorders,a_Dx_Births,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Natural_Environment,a_EC_Undetermined,a_EC_War,a_EC_Fire_Accidents,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear
106331293,331293,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,92503,,NO,135c,,12 - Inland Counties,RIVERSIDE,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,193,Basic,20504,15450,,,7856,5271,6224,4826,3938,2790,1443,887,728,1991,,537,2801,20075,101,382,,12058,623,1006,71,1,,,15,34117,98,18,,4,,1,,19831,3831,648,3806,7838,1134,,113,554,12,2601,383,2247,621,7630,2051,51,2656,1447,131,1214,5811,1788,5510,,2162,122,327,11,355,11,119,416,27870,3556,112,573,111,184,25,,35954,34,29066,6854,2574,1871,,,149,253,306,482,678,795,735,799,108,140,,139,395,1727,44,,2136,4,338,202,164,240,,9,,2639,853,,0,0,0,0,0,0,1554,2035,26,494,336,117,72,702,772,222,279,382,287,52,64,70,1,56,716,105,516,2,30,,188,39,174,6,12,171,3723,50,3,11,33,15,10,9,,1,4445,18,3720,707,2010
106331312,331312,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,92501,Level II,NO,135a,,12 - Inland Counties,RIVERSIDE,General Acute Care,Investor - Partnership,General Medical / Surgical,373,Basic,39410,28649,,,10171,8478,13913,9286,8209,6620,3675,2536,2552,2619,,1447,8398,32455,98,1272,320,24069,272,860,135,2,832,375,33,64983,310,11,72,131,13,30,,9138,8980,20845,14414,14682,3093,,183,1413,17,2840,827,3170,1869,14472,2754,70,4907,4398,177,2118,7541,2852,15358,,4157,229,639,35,849,87,180,627,51391,6408,296,2452,197,366,144,2,68059,281,62113,5665,6038,5464,,,329,711,759,1358,1908,1998,1979,2160,137,163,,328,1262,3509,534,40,5819,10,216,252,413,894,297,43,39,7361,1971,16,0,0,0,0,0,0,2093,5797,277,2369,966,172,172,2576,1914,436,613,903,1600,212,279,224,14,65,1138,183,940,10,51,,725,70,1050,116,40,69,8710,176,42,355,79,27,22,18,,3,11502,85,10514,903,2010
106331326,331326,SAN GORGONIO MEMORIAL HOSPITAL,600 HIGHLAND SPRINGS AVENUE,BANNING,92220,,NO,134,,12 - Inland Counties,RIVERSIDE,General Acute Care,District,General Medical / Surgical,61,Basic,14274,11269,3,,4117,3569,4094,3254,2759,2371,1496,1439,1534,913,,523,2560,8381,342,676,1,13063,559,378,36,4,,,12,24066,115,362,6,,,8,,10296,7594,343,2434,4879,613,,82,734,4,1653,322,1415,675,5322,1450,35,1496,1621,58,783,3554,1143,4586,,1869,127,271,16,364,9,90,281,19544,2269,58,480,58,59,51,,25546,145,24422,979,1546,1154,,,37,102,128,230,366,467,572,789,8,1,,82,164,534,4,,1900,16,208,74,74,195,3,31,8,1548,556,3,0,0,0,0,0,0,416,1575,64,433,212,24,40,663,382,139,139,135,163,43,34,39,10,24,487,32,337,1,8,,149,15,111,,1,56,2292,24,1,6,22,4,2,15,,2,2700,26,2557,117,2010
106334018,334018,MENIFEE VALLEY MEDICAL CENTER,28400 MCCALL BOULEVARD,SUN CITY,92585,,NO,133.1,,12 - Inland Counties,RIVERSIDE,General Acute Care,District,General Medical / Surgical,84,Basic,8919,6973,,,1807,1821,2236,2027,1859,1547,1353,1291,1624,327,,227,1321,4253,41,133,38,9879,500,152,75,49,,25,,14947,53,82,3,,1,5,,4654,4133,496,3586,3023,315,,44,588,3,1154,372,963,392,4477,743,18,987,374,3,707,1740,579,2433,,1392,118,213,8,155,8,35,272,11195,1737,124,474,73,76,12,,15892,15,15128,749,2141,1777,,,47,90,140,294,410,646,883,1407,,1,,54,228,581,36,10,3004,5,361,111,148,322,39,,77,2347,512,1,0,0,0,0,0,0,304,2873,87,426,228,10,87,979,556,178,239,236,326,73,100,43,4,28,559,92,408,,,,258,32,163,3,4,25,3308,54,4,11,37,2,13,3,,1,3918,14,3703,201,2010
106334025,334025,KAISER FND HOSP - RIVERSIDE,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,,NO,135d,,12 - Inland Counties,RIVERSIDE,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,226,Basic,17434,13747,2,,3632,3644,4359,3896,4128,4070,2980,2167,1576,731,,1120,4103,9888,71,1542,1391,13068,105,135,39,5,8,439,2,29982,74,,111,190,53,39,1,2844,5605,264,19994,2476,654,2,144,1108,13,2101,688,2009,733,6249,1896,92,1957,889,85,1783,2729,853,7198,,1648,149,517,15,207,14,125,283,24958,2134,136,710,83,176,28,,31183,241,28408,2534,2976,2776,,,126,252,335,584,883,1174,1231,1048,39,80,,267,801,1245,40,17,3362,20,279,36,166,876,59,3,32,3644,657,,0,0,0,0,0,0,159,3100,14,2343,136,43,175,1178,942,320,403,580,439,76,146,135,5,78,624,79,518,5,5,1,265,25,427,6,1,219,4655,73,9,21,29,4,9,9,,,5752,47,5366,339,2010
106334048,334048,KAISER FND HOSPITAL - MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,92555,,NO,134,,12 - Inland Counties,RIVERSIDE,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,71,Basic,15533,10701,2,,5420,4144,4383,3270,2693,2154,1220,946,635,1371,,635,7240,11208,32,1467,17,5637,292,178,27,15,3,100,,25446,9,2,19,110,4,5,26,10980,2737,441,8688,3390,1054,1,66,461,6,1319,295,1680,352,5864,1293,71,1763,598,113,557,4181,911,5651,,1837,92,355,7,233,10,85,351,19975,2467,110,535,20,155,4,,26236,82,23604,2550,1879,1213,,,117,251,304,414,492,480,495,448,34,57,,140,863,1026,48,5,1002,8,328,56,45,177,48,7,25,2215,190,1,0,0,0,0,0,0,588,1356,29,951,168,87,65,528,456,160,179,198,155,32,41,52,,345,328,40,415,1,10,,138,20,163,2,9,73,2606,36,1,3,28,7,5,1,,,3092,23,2735,334,2010
106334068,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,,NO,131a,,12 - Inland Counties,RIVERSIDE,General Acute Care,Investor - Corporation,General Medical / Surgical,96,Basic,33961,26162,,,8407,8146,10320,8154,7829,5732,3648,3102,2922,1863,,1754,4108,13472,159,3824,637,36169,1221,1479,133,,472,353,39,55858,138,278,20,100,4,28,,13723,8975,6040,21466,9919,2591,,242,1559,14,3019,815,3785,567,15677,3287,77,3439,1552,143,1540,5817,2048,13951,,5174,315,661,40,681,43,401,843,42530,5745,450,2458,282,412,88,,60123,519,57470,2134,6961,5536,,,306,723,822,1647,1850,2015,2273,2826,10,25,,459,575,1721,610,96,9005,31,879,271,273,1054,165,,94,8529,1224,8,0,0,0,0,0,0,1252,6830,445,3108,862,136,225,2572,2051,523,678,525,1567,298,269,333,11,151,1255,252,1633,8,10,,784,116,885,44,41,550,9330,175,47,348,86,32,41,16,,2,12497,246,11745,506,2010
106334487,334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,92555,Level II,YES,134,,12 - Inland Counties,RIVERSIDE,General Acute Care,City and/or County,General Medical / Surgical,362,Basic,45394,40091,,,8766,9025,17510,13418,14787,12654,5033,1337,760,2195,,1362,15676,42040,91,818,568,24930,75,369,88,,,670,,84164,5,,,113,,1,,27024,3927,16144,5987,32403,2573,,207,1690,44,6113,1548,5890,1709,15215,6869,231,5357,8477,55,2124,8539,4131,14712,1,3759,160,194,29,1292,51,13,575,70810,5432,298,2134,281,411,46,,85485,582,70762,14141,5059,5903,,,538,1237,1225,1974,2505,1428,754,598,229,474,,259,1825,5151,118,8,3579,22,295,269,229,474,150,14,120,8396,378,637,0,0,0,0,0,0,2480,1458,886,2404,3734,167,277,1596,1713,713,568,496,1303,244,272,377,20,517,947,396,1278,13,62,3,320,61,337,125,21,39,9399,76,36,392,96,14,33,11,,2,10962,119,8646,2197,2010
106340913,340913,KAISER FND HOSP - SACRAMENTO/ROSEVILLE-MORSE,2025 MORSE AVENUE,SACRAMENTO,95825,,NO,139d,,02 - Golden Empire,SACRAMENTO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,288,Basic,73495,56084,4,,12807,14795,19839,16192,16509,15350,11977,9650,10026,2438,,5928,16815,16356,515,1754,1977,86238,238,1465,203,172,34,1444,53,124493,746,1,271,305,73,67,18,17160,26174,357,67002,18890,2112,2,470,4163,30,6587,1863,6507,1894,30797,9097,159,7119,3018,112,4714,11203,4955,34781,,9913,426,1119,59,1089,97,350,1347,96417,13809,757,3010,351,757,82,,129583,1735,124601,3247,9508,7733,,,399,713,877,1364,2376,2980,3590,4529,134,279,,781,1164,1438,159,61,13556,82,462,133,750,1891,176,1,508,10832,2486,2,0,0,0,0,0,0,880,9615,44,6183,519,158,296,3427,3238,742,731,2111,1812,388,481,393,27,322,1805,344,921,14,31,,1035,87,1469,23,57,736,13334,235,33,35,109,36,38,10,,4,17241,217,16822,202,2010
106340947,340947,MERCY GENERAL HOSPITAL,4001 J STREET,SACRAMENTO,95819,,NO,139i,,02 - Golden Empire,SACRAMENTO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,304,Basic,16516,11618,,,2285,2172,5514,4080,4198,3963,2157,1386,1542,834,3,2077,6071,5836,92,295,264,13499,64,,20,,,116,1,27583,103,242,2,,2,1,,10375,5310,515,5788,6146,901,,94,652,11,1558,431,1734,335,5289,2504,28,1420,1122,50,909,2538,1147,7411,,1717,90,200,3,394,3,114,225,22267,2244,118,537,70,134,18,,28134,1011,25845,1278,4295,3256,,,127,606,580,884,1435,1256,1073,1589,1,,,832,1213,1129,74,45,4233,25,73,120,237,722,159,,5,5202,1027,6,0,0,0,0,0,0,1762,3631,61,1183,914,506,115,1642,905,319,331,890,542,126,193,158,9,138,889,196,584,7,1,,305,75,399,6,19,383,6206,81,6,5,37,5,14,9,,1,7551,608,6594,349,2010
106340950,340950,MERCY SAN JUAN HOSPITAL,6501 COYLE AVENUE,CARMICHAEL,95608,Level II,NO,139b,,02 - Golden Empire,SACRAMENTO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,370,Basic,26984,21162,2,,5406,5306,9757,6928,6569,5238,2789,2085,2751,1319,,1744,6079,5508,94,690,936,33097,6,,215,,,1063,4,45695,549,604,3,,5,4,,19085,8153,890,7649,12371,1569,,168,996,12,2616,663,3038,923,11338,3078,56,2312,1827,47,1997,4921,2345,10242,,3516,227,302,27,841,18,265,404,35843,4168,281,1624,247,260,125,,48148,1820,44965,1363,7259,6319,,,385,1024,934,1606,2100,1971,1987,3210,149,212,,632,1106,956,152,171,10534,27,310,201,650,1888,514,1,170,7978,1843,23,0,0,0,0,0,0,2688,6743,206,1904,2037,373,137,2318,1577,493,623,1798,2173,227,312,323,16,433,1606,286,854,6,22,1,846,209,1105,159,57,550,9585,257,60,444,233,22,35,14,,2,13578,854,12467,257,2010
106340951,340951,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,SACRAMENTO,95823,,NO,139h,,02 - Golden Empire,SACRAMENTO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,162,Basic,27463,18816,1,3,7174,5768,8620,6541,6035,4660,2614,1616,1492,1760,3,5950,14403,11825,97,1196,344,12468,37,,96,,,608,39,44679,209,608,,,4,3,,22460,6299,743,6431,10350,1563,,154,719,6,2452,618,2846,1105,8321,3900,71,2976,1559,46,1323,5509,2394,10721,,2343,235,230,23,510,80,166,369,37413,3547,128,825,144,233,37,,46283,4139,36801,5343,3206,2471,,,93,378,370,637,966,976,920,1155,88,93,1,1284,1148,935,161,31,2107,11,226,97,277,633,117,,118,3411,797,1,0,0,0,0,0,0,1468,2810,56,571,772,157,68,876,912,308,210,694,488,102,71,104,5,125,1027,97,407,4,21,1,271,80,341,9,25,201,4583,62,2,10,61,15,11,4,,2,5677,1179,4039,459,2010
106341006,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,95817,Level I & Level I - Ped,YES,139f,,02 - Golden Empire,SACRAMENTO,General Acute Care,University of California,General Medical / Surgical,645,Comprehensive,19505,19692,,,4541,4350,7176,5561,6017,5586,2641,1272,972,1066,15,936,4991,3107,34,4461,18121,7547,153,1198,141,,253,920,102,36151,245,,19,2,,13,,16257,6029,8109,7894,908,542,1,192,779,12,2056,595,2160,789,9409,3000,102,2031,1379,27,1949,3039,1702,9432,1,2182,95,117,58,1070,20,216,325,29287,2685,309,2206,176,184,267,,39197,269,38671,257,6618,7870,,,965,1441,1311,2048,2739,2002,1373,1229,376,1002,2,941,2339,4578,,,6600,30,284,209,422,1191,294,,201,10789,946,152,0,0,0,0,0,0,4483,4590,658,3064,1693,149,294,1986,1615,530,597,1122,4052,249,398,319,42,234,1525,398,904,30,28,16,1095,145,528,495,73,355,9729,348,167,1188,184,51,64,25,,41,14488,148,14252,88,2010
106341051,341051,SUTTER GENERAL HOSPITAL,2801 L STREET,SACRAMENTO,95816,,NO,139i,,02 - Golden Empire,SACRAMENTO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,306,Basic,22221,18368,,,2618,3165,8070,6761,7282,6099,2688,1529,1921,456,,1976,9435,7612,73,297,104,21092,779,863,108,18,253,739,,37743,81,,3,,1,1,,9504,7111,1531,10859,11584,902,,144,914,10,2555,686,2412,591,8645,2541,99,3350,1034,7,2440,4198,2167,7894,,2585,139,188,13,732,8,78,383,31449,3488,280,863,164,163,55,1,40589,857,38328,1404,3588,3347,,,73,467,568,1002,1419,1042,876,1488,,,,630,1162,912,30,16,4159,26,54,144,330,778,227,29,25,4304,1014,30,0,0,0,0,0,0,1660,3136,72,912,1155,22,119,811,1175,326,407,974,849,140,211,191,5,301,826,279,296,3,,,398,123,480,22,27,261,5376,108,14,7,80,9,13,16,,1,6935,359,6344,232,2010
106341052,341052,SUTTER MEMORIAL HOSPITAL,5151 F STREET,SACRAMENTO,95819,,NO,139g,,02 - Golden Empire,SACRAMENTO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,348,Basic,16032,10618,3,,5695,3268,5307,3709,2608,1733,904,607,837,1985,,1985,4475,7566,140,174,54,12259,269,233,19,4,1,231,,25859,35,,2,,,,,7290,2655,525,11472,4711,1389,,112,517,15,1799,364,1772,570,5191,1231,34,1796,494,43,658,3746,1221,5701,,1536,86,92,10,244,2,71,262,21237,2263,134,476,47,168,25,,26653,850,23560,2243,2250,1855,,,302,317,315,404,514,465,454,628,251,455,,456,594,716,14,8,2280,37,31,48,116,342,68,13,18,3216,252,1,0,0,0,0,0,0,1558,1440,48,683,376,170,57,847,550,214,260,390,245,57,45,108,8,55,626,138,277,14,44,,60,33,317,5,7,172,3420,36,4,2,21,16,8,4,,,4105,258,3589,258,2010
106342344,342344,KAISER FND HOSP - SOUTH SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,95823,Level II,NO,139h,,02 - Golden Empire,SACRAMENTO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,161,Basic,37224,29120,2,,8946,9101,10976,8248,8360,7324,4865,3568,3222,1736,,7904,19278,14056,252,1908,1321,21627,382,396,135,1,60,1075,2,63711,330,,127,66,5,38,18,17007,10663,962,29661,8053,1738,,249,1525,17,2912,1137,3015,1351,14992,4479,89,3469,1759,90,2872,6507,2404,17741,,4534,256,535,32,905,46,356,623,48067,7558,250,2356,333,432,63,,66346,1904,61255,3187,3809,3572,,,235,476,461,731,1083,1265,1401,1530,62,137,,978,1524,1092,96,14,3646,31,263,74,282,1023,62,2,152,4651,866,6,0,0,0,0,0,0,792,3712,40,2368,469,87,101,1374,1246,310,341,789,1271,131,119,111,11,63,954,179,277,4,12,1,502,62,696,120,38,545,4819,173,28,254,55,33,38,17,,1,7381,321,6844,216,2010
106344029,344029,MERCY HOSPITAL - FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,95630,,NO,139e,,02 - Golden Empire,SACRAMENTO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,85,Basic,13362,10500,1,,3042,3014,4144,3366,3298,2545,1560,1112,1302,480,,1151,743,1995,42,186,154,19592,26,,38,,,194,3,22742,31,827,,,1,1,,5671,3519,969,9636,4068,534,,46,650,3,1681,241,1580,331,6347,1372,18,1307,624,22,712,2339,874,5182,,2044,110,143,9,176,9,74,245,17243,2771,213,547,88,174,17,,23863,610,22691,562,1806,1340,,,72,208,201,376,450,462,512,858,,7,,148,54,119,24,17,2777,7,209,46,97,362,97,,26,1955,348,6,0,0,0,0,0,0,249,1699,65,861,272,43,46,448,632,120,179,481,305,38,50,48,1,82,334,89,249,1,,,223,38,161,3,6,2,2591,36,4,8,42,9,20,3,,,3146,118,2985,43,2010
106350784,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,95023,,NO,140,,08 - Mid-Coast,SAN BENITO,General Acute Care,District,General Medical / Surgical,49,Basic,7195,5991,,,2708,1978,1967,1641,1648,1126,631,474,453,560,,95,79,7255,2,8,144,5603,150,585,12,,111,51,188,12049,39,,1,,,,,5722,1514,405,3970,1575,325,,48,261,4,639,175,603,372,3289,646,9,1128,420,28,366,1669,529,2675,,917,44,57,9,122,2,26,121,9702,1271,97,440,33,91,254,,13186,5,11445,1736,892,789,,,77,134,139,204,249,192,223,364,33,66,,31,12,700,,38,900,,79,27,37,87,1,5,4,1268,172,1,0,0,0,0,0,0,341,752,7,382,199,33,22,254,359,86,99,88,189,29,12,21,,28,260,51,143,,7,,88,19,95,5,4,43,1327,28,8,32,20,2,6,4,,,1681,4,1454,223,2010
106361105,361105,BARSTOW COMMUNITY HOSPITAL,555 SOUTH 7TH AVENUE,BARSTOW,92311,,NO,149,,12 - Inland Counties,SAN BERNARDINO,General Acute Care,Investor - Corporation,General Medical / Surgical,56,Basic,11411,9535,,,2961,2747,3817,2890,2912,2329,1292,725,570,703,,170,3527,5940,162,826,83,10238,413,1601,71,1,43,44,9,18693,45,9,4,,1,4,8,7203,2624,1988,5992,3139,883,,25,446,4,1333,253,1015,439,4616,870,27,2343,1242,18,593,2776,1099,2964,,1224,82,137,23,285,33,83,262,15753,2118,79,684,54,115,13,1,20946,74,20121,751,973,948,,,42,153,129,233,421,302,297,339,3,2,,19,184,327,433,,943,15,115,75,,126,1,29,,1364,205,6,0,0,0,0,0,0,410,921,148,308,134,144,38,497,253,117,74,118,84,35,17,43,1,18,300,41,138,,3,,53,14,89,3,10,39,1645,28,1,4,14,5,13,2,,1,1921,9,1857,55,2010
106361110,361110,BEAR VALLEY COMMUNITY HOSPITAL,41870 GARSTIN DRIVE,BIG BEAR LAKE,92315,,NO,146,,12 - Inland Counties,SAN BERNARDINO,General Acute Care,District,General Medical / Surgical,9,Standby,4674,4616,,,981,1410,1664,1003,1348,1077,789,524,353,141,,127,123,873,6,128,335,7698,1,100,20,30,,42,,8352,2,735,7,1,,,,2054,1739,193,3465,1839,245,3,17,352,1,510,134,371,144,3779,420,10,488,298,6,220,742,290,1260,,2048,35,67,2,92,2,75,121,5267,1188,93,209,31,45,15,,9290,62,9030,198,215,182,,,11,25,22,43,61,74,87,73,1,,,1,3,22,7,7,357,,19,1,4,32,,26,,306,9,,0,0,0,0,0,0,53,203,,99,42,1,10,59,86,25,24,12,35,14,3,12,,10,69,16,20,,,1,34,8,15,,2,14,305,4,2,4,,,7,2,,,397,,394,3,2010
106361144,361144,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVENUE,CHINO,91710,,NO,151a,,12 - Inland Counties,SAN BERNARDINO,General Acute Care,Investor - Corporation,General Medical / Surgical,126,Basic,16086,13779,,,7176,4978,5372,3972,3184,1905,1013,534,416,1315,,955,2215,19503,41,409,12,6730,1163,425,93,,,,,28184,,,,,,,,14228,1917,1267,6008,6445,674,2,67,509,8,1506,197,1380,383,7539,1427,44,1834,1627,14,773,4885,1311,5685,,1960,107,268,26,367,21,60,448,21987,3270,151,807,96,192,105,,29865,249,23237,6379,3814,2626,,,283,486,686,972,915,924,954,1216,,4,,418,535,2993,112,2,2372,8,322,292,119,267,113,186,174,4471,363,133,0,0,0,0,0,0,1743,2874,147,1582,94,57,50,1008,1215,370,409,490,463,249,79,537,6,176,738,121,468,4,,,287,54,354,9,28,88,5328,120,6,23,70,24,27,21,,1,6440,227,4994,1219,2010
106361166,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO STREET,MONTCLAIR,91763,,NO,151c,,12 - Inland Counties,SAN BERNARDINO,General Acute Care,Investor - Corporation,General Medical / Surgical,102,Basic,8513,6580,,,3753,2484,2752,1932,1525,931,428,238,157,893,,243,1484,10315,5,126,42,2878,322,290,48,6,,43,,14366,14,2,1,,,1,,2429,861,267,8178,3358,579,,22,194,2,941,148,846,333,3330,772,16,1192,508,37,530,2778,817,2047,1,1031,45,106,3,176,119,36,169,11541,1343,68,266,51,83,56,,15093,15,11974,3104,1948,1658,,,168,328,430,563,605,464,408,504,18,118,,99,501,1699,291,20,992,4,207,154,76,83,27,,55,2296,393,315,0,0,0,0,0,0,1489,1118,454,328,217,87,49,430,613,240,303,293,201,92,32,151,1,80,466,121,443,1,1,2,117,32,88,9,7,36,3210,36,1,11,33,8,10,7,,1,3606,12,3051,543,2010
106361223,361223,KAISER FND HOSP - FONTANA,9961 SIERRA AVENUE,FONTANA,92335,,NO,151f,,12 - Inland Counties,SAN BERNARDINO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,438,Basic,42268,31950,3,,10278,9119,11328,9464,9344,8639,6102,4528,3192,2227,,1783,10309,32942,145,1246,5368,22428,268,439,96,13,29,461,6,72564,48,1,86,135,38,29,8,10813,11208,220,40884,11096,2114,,419,2199,28,4058,1281,4537,1139,14394,4785,103,4335,1921,174,2695,7598,2303,20138,,4498,259,857,29,452,12,392,717,57528,6790,249,1738,202,429,69,,74221,398,66797,7026,6936,6158,,1,383,592,796,1347,2303,2540,2530,2150,131,323,,454,2014,3930,52,63,6546,36,487,130,352,1364,157,17,57,9466,1055,10,0,0,0,0,0,0,697,6324,11,5549,514,110,230,2647,2302,722,675,1399,1259,253,329,361,9,274,1436,254,793,19,22,1,617,89,1200,34,75,619,10052,204,18,47,51,23,47,16,,3,13095,69,12066,960,2010
106361246,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,11234 ANDERSON STREET,LOMA LINDA,92354,Level I & Level I - Ped,YES,151i,,12 - Inland Counties,SAN BERNARDINO,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,709,Basic,24019,20973,,,10894,6723,6512,4719,4148,3653,2259,1366,1071,3646,1,1035,4512,18193,44,26,56,21126,339,496,109,3,10,620,1,43184,154,,,1,67,8,,16686,4728,6295,11909,5374,1020,,270,654,61,2968,568,2349,864,9162,2680,131,2761,1819,123,1469,4698,1509,11886,,2371,109,195,6,435,113,108,351,36038,2962,191,1642,125,326,20,,44992,676,39253,5063,6536,7061,,,1703,1077,888,1178,1594,1468,1212,1132,1054,2291,,365,1314,5603,17,6,6284,8,229,128,424,1104,316,27,100,10193,1056,20,0,0,0,0,0,0,5257,3880,512,3045,903,94,341,2079,1681,635,634,1041,2863,290,416,587,29,123,1423,312,805,134,106,4,506,74,925,212,147,342,10304,189,41,673,53,50,59,22,,,13597,232,11732,1633,2010
