oshpd_id2,oshpd_id,FACILITY_NAME,COUNTY_NAME,Cntrl_Type_Desc,LICENSE_CATEGORY_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSED_BED_SIZE,RURAL_HOSPITAL_FLAG,TEACHING_HOSPITAL_FLAG,TRAUMA_CENTER_DESC,CONGRESSIONAL_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,SENATE_DISTRICT_DESC,LA_COUNTY_SPA_DESC,MSSA_NAME,MSSA_DESIGNATION,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,ER_SERVICE_LEVEL_DESC,Sex_Female,Sex_Male,Sex_Other,Sex_Unknown,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Hospice_Care,Other_Care,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Childrens_or_Cancer_Center,Critical_Access_Hospital,Not_Defined_Elsewhere,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Births,Dx_Invalid,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_Sex_Other,a_Sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_Uninsured,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Congenital_anomalies,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Fire_Accidents,a_EC_Natural_Environment,a_EC_Undetermined,a_EC_War,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear,oshpd9,CONTROL_TYPE_DESC,blank
106430779,430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,Investor - Corporation,General Acute Care Hospital,2425 SAMARITAN DRIVE,SAN JOSE,95124,300-499,N,N,,Merced -- District 18,District 28,District 15,,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,,,Emergency - Basic,21564,17025,,,5453,4092,4864,5079,5136,4460,2926,2505,3148,926,,4342,1242,8454,11,1497,100,22943,383,212,75,,1,1,8,11,74,5,37728,72,,,19,1122,7667,5772,20218,3810,708,142,948,6,2007,503,1925,625,10660,1708,49,2626,760,40,1121,3536,1259,9966,,,3839,133,426,15,199,39,225,425,26407,5342,292,870,59,292,26,,38589,570,37385,634,5263,3595,,,199,568,1161,710,1044,1106,1416,2298,111,245,,1264,157,978,571,38,5849,1,109,71,395,482,195,94,21,6159,1330,2,0,0,0,0,0,414,4121,132,3825,366,1171,127,1636,1356,309,461,688,784,164,261,217,2,197,897,175,383,2,11,17,557,37,575,6,15,497,6950,93,13,16,33,38,,16,12,,8858,292,8418,148,2013,106430779,Investor - Corporation,
106430837,430837,O'CONNOR HOSPITAL,SANTA CLARA,Non-Profit - Corporation,General Acute Care Hospital,2105 FOREST AVENUE,SAN JOSE,95128,300-499,N,N,,Merced -- District 18,District 28,District 10,,San Jose Northwest,Urban,,,Emergency - Basic,28470,20981,,3,10110,5422,8345,6914,5072,4167,2539,1883,2455,2547,,5447,2000,26726,181,2075,506,12519,215,295,47,,1,1,13,,105,,48761,16,,,,23194,6578,1851,10824,7007,1322,115,627,8,2224,350,2901,1390,10321,2503,26,2717,2369,107,898,6747,2100,12729,,,3378,141,158,11,276,14,290,440,38583,4770,219,918,20,224,11,1,49454,1229,42088,6137,3427,3046,,,133,234,356,490,730,926,1078,2151,146,229,,1375,211,1742,96,17,3016,16,123,90,276,832,49,3,74,3563,1462,1,0,0,0,0,0,716,3745,442,1267,303,76,88,1200,1141,346,434,791,542,136,159,119,6,96,882,209,210,2,3,33,377,43,336,6,38,198,5363,46,4,14,18,14,1,9,6,,6473,637,5384,452,2013,106430837,Nonprofit - Corporation,
106430883,430883,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,Public - City or County,General Acute Care Hospital,751 SOUTH BASCOM AVENUE,SAN JOSE,95128,500+,N,Y,Level I & Level II - Ped,Merced -- District 18,District 28,District 15,,San Jose Northwest,Urban,,Teaching,Emergency - Comprehensive,42186,43544,,16,3196,5050,15892,15042,16261,17717,8373,2385,1085,745,,7069,6828,39207,202,8413,687,23340,64,1799,76,162,37,10,665,532,1549,206,80234,262,1,8,141,24054,8035,24922,6835,21900,1751,122,2506,25,3939,1828,4310,1497,12269,10169,93,3808,3830,25,6674,5372,3768,23760,,,3346,114,44,48,1190,2,8,421,71850,5329,431,2149,361,260,193,,85746,5203,65853,14690,5135,6902,,3,338,1065,1238,1994,3022,2176,1030,789,123,265,,2166,750,4641,435,118,3906,24,202,239,271,112,227,41,84,9498,1160,206,0,0,0,0,0,4980,2057,1552,1087,2364,105,142,2038,1595,738,547,1196,1707,229,298,389,37,950,804,377,842,6,16,24,550,71,443,126,70,268,9484,233,52,475,130,45,39,26,28,,12040,1223,8997,1820,2013,106430883,Public - City or County,
106430905,430905,STANFORD HEALTH CARE,SANTA CLARA,Non-Profit - Corporation,General Acute Care Hospital,300 PASTEUR DRIVE,PALO ALTO,94305,500+,N,Y,Level I & Level II - Ped,Merced -- District 18,District 24,District 13,,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,,Teaching,Emergency - Basic,22234,19574,,19,8700,5592,6211,4771,4010,3836,2607,1724,1732,2644,,4376,3183,14673,52,4346,432,14765,113,4,66,146,19,6,63,32,216,,38409,117,2483,,153,7861,2936,10441,15067,5522,1053,199,590,31,1597,527,1740,548,8205,3338,126,2239,1068,158,1194,2411,1110,15692,1,,2972,81,214,23,289,82,376,286,32127,3195,572,1289,82,207,32,,41827,1325,33202,7300,5084,5319,2,,157,908,911,1169,1779,1715,1674,2092,,,,1602,752,1646,665,127,5601,12,123,,347,1299,254,57,110,6927,1277,11,0,0,0,0,0,1093,5075,625,2725,887,63,210,1600,1459,397,509,1120,1775,218,454,291,22,721,805,163,583,,15,,649,50,922,62,65,1070,6860,150,111,290,80,36,3,32,24,1,10405,881,8784,740,2013,106430905,Nonprofit - Corporation,
106431506,431506,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,Non-Profit - Corporation,General Acute Care Hospital,250 HOSPITAL PARKWAY,SAN JOSE,95119,200-299,N,N,,Mariposa -- District 19,District 29,District 17,,New Almaden/San Jose Southwest,Urban,,,Emergency - Basic,24950,21530,,2,5442,5021,6136,5671,5733,5635,4392,3701,3699,1051,1,5239,2703,18510,154,1383,354,18139,134,677,67,157,45,16,,16,370,2,44531,141,3,45,278,4914,10242,769,26246,4311,712,180,1563,13,3166,862,2657,942,10279,2638,72,2811,1141,16,1852,4037,1309,12232,,,3177,177,550,19,354,189,367,460,34578,5008,274,910,108,285,26,,46482,838,42286,3358,3008,2995,,2,98,311,306,521,900,1049,1276,1537,4,3,,739,224,1483,67,34,3437,21,289,72,253,996,56,6,15,3634,684,,0,0,0,0,0,166,3548,31,2098,162,107,79,1226,1088,240,238,1319,517,109,137,126,4,66,461,108,176,1,2,1,336,35,465,5,14,382,4571,90,12,22,26,14,,20,13,,6005,177,5496,332,2013,106431506,Nonprofit - Corporation,
106434138,434138,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,Non-Profit - Corporation,General Acute Care Hospital,9400 NO NAME UNO,GILROY,95020,50-99,N,N,,Hanford -- District 20,District 30,District 17,,Gilroy/Morgan Hill/Rucker/San Martin,Rural,,,Emergency - Basic,13326,10483,,,4661,3090,3493,3131,2730,2303,1530,991,984,896,,322,360,14178,6,901,9,8033,622,838,34,,,,,99,4,5,22047,160,,,,10772,3031,955,5815,3236,649,51,433,7,1246,281,1315,641,5251,1399,16,1428,623,56,657,3025,1142,5589,,,1627,122,140,13,181,3,44,328,17979,2607,138,411,49,133,34,,23809,91,19165,4553,1055,918,,,51,87,113,175,312,302,339,557,16,21,,76,30,710,52,,1105,,113,32,55,154,19,,31,1188,379,2,0,0,0,0,0,338,1161,24,361,89,22,28,383,340,116,115,230,201,47,36,43,,10,278,57,63,1,,3,160,9,64,1,2,43,1611,42,6,5,17,2,1,4,6,,1973,28,1711,234,2013,106434138,Nonprofit - Corporation,
106434153,434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,Non-Profit - Corporation,General Acute Care Hospital,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,300-499,N,N,,Carmel -- District 17,District 25,District 10,,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Urban,,,Emergency - Basic,29811,25537,,3,6427,4761,7003,7237,6399,6912,5518,4448,5429,1217,,12633,2393,13589,149,971,326,25290,63,412,83,265,51,18,,3,554,10,53404,327,,22,139,3345,12659,1188,35638,2521,1142,201,1673,12,2700,948,2638,971,14431,3056,85,3028,1191,76,1595,3796,1669,16139,,,4915,173,467,21,254,32,494,598,38931,7282,366,1176,117,492,33,,55351,1521,50845,2985,4677,4299,,,181,291,441,624,1123,1464,1703,2862,88,198,1,1753,314,1419,48,25,5395,22,130,89,394,2612,58,5,57,4365,1265,1,0,0,0,0,0,197,5452,18,3136,173,80,102,1881,1566,397,371,1770,905,133,222,188,6,130,729,182,282,2,3,27,588,33,709,10,27,678,6661,158,12,27,21,23,2,19,8,,8976,389,8342,245,2013,106434153,Nonprofit - Corporation,
106440755,440755,DOMINICAN HOSPITAL,SANTA CRUZ,Non-Profit - Corporation,General Acute Care Hospital,1555 SOQUEL DRIVE,SANTA CRUZ,95065,200-299,N,N,,Hanford -- District 20,District 29,District 17,,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,,,Emergency - Basic,17751,16919,,3,2982,3482,5792,4729,4688,4619,3796,1897,2146,542,,484,796,6220,6,1249,80,25838,226,628,34,73,4,7,2,441,147,277,31772,212,91,,759,7953,6627,1847,7369,10877,537,95,991,10,2140,622,1896,519,9070,1850,72,1983,604,17,2484,2748,1758,7277,,,3241,295,320,24,496,45,219,496,23928,3754,508,893,235,192,27,,34673,60,32579,2034,3310,3272,,,139,382,413,616,1090,1299,932,1563,52,96,,107,98,831,143,13,5389,1,135,142,214,877,342,1,114,3740,1011,6,0,0,0,0,0,835,3484,364,1419,480,39,79,1463,1024,265,307,546,786,155,191,150,7,422,624,171,336,,7,10,489,91,541,22,38,305,4787,120,34,38,57,20,1,35,4,,6582,9,6170,403,2013,106440755,Nonprofit - Corporation,
106444013,444013,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,Investor - Corporation,General Acute Care Hospital,75 NIELSON STREET,WATSONVILLE,95076,100-149,N,N,,Hanford -- District 20,District 30,District 17,,Freedom/Watsonville,Urban,,,Emergency - Basic,14360,11782,,,6081,3231,3875,3128,2528,2232,1675,875,991,1526,,168,159,19487,1,6,81,6240,100,764,21,3,5,5,,31,13,3,25167,15,10,,5,14006,3390,1050,4382,3314,879,57,528,8,1242,323,1267,613,4982,1227,28,1811,691,59,1014,3570,1038,6805,,,1634,110,221,16,151,12,135,262,20253,2397,146,558,61,152,34,,26142,36,14923,11183,1955,1364,,,165,409,327,244,364,500,412,640,119,139,,49,11,1979,,3,1276,1,113,29,74,288,32,,,2416,367,,0,0,0,0,0,1069,1466,49,551,184,547,30,436,507,128,170,227,232,227,67,42,11,47,436,74,111,,2,25,146,7,79,5,14,151,2828,37,7,8,13,11,,3,10,,3319,10,2051,1258,2013,106444013,Investor - Corporation,
106450936,450936,MAYERS MEMORIAL HOSPITAL,SHASTA,Public - District,General Acute Care Hospital,43563 STATE HWY. 299 E,FALL RIVER MILLS,96028,100-149,Y,N,,St. Helena -- District 1,District 1,District 1,,Burney/Cassel/Fall River Mills/Hat Creek/McArthur,Frontier,SMALL/RURAL,,Emergency - Standby,1843,1691,,,335,354,421,347,372,448,411,451,338,57,,7,18,295,249,2931,34,,74,42,11,1,1,,,6,5,3,3171,6,,184,30,907,1204,116,888,419,80,17,183,1,266,68,157,88,1024,210,9,197,89,2,130,369,167,477,,,330,19,49,4,41,3,52,91,2296,481,25,91,8,41,3,,3534,6,3435,93,156,103,,,4,29,12,20,28,43,54,62,3,4,,,1,12,,2,228,16,17,1,7,,3,,3,173,54,1,0,0,0,0,0,45,154,1,41,18,33,5,26,28,22,23,8,21,4,4,7,1,6,51,3,14,2,,1,15,4,23,1,2,3,203,3,,1,2,,,,2,,259,1,253,5,2013,106450936,Public - District,
106450940,450940,SHASTA REGIONAL MEDICAL CENTER,SHASTA,Investor - Limited Liability Company,General Acute Care Hospital,1100 BUTTE STREET,REDDING,96001,200-299,N,N,Level III,St. Helena -- District 1,District 1,District 1,,Redding,Urban,,,Emergency - Basic,19387,17259,,,2829,3678,6912,6085,5656,5289,2660,1721,1451,365,,339,875,633,369,1542,117,32771,289,2103,43,8,2,,,,768,,33353,78,2,,,16843,8189,988,4452,6174,451,42,661,5,2559,741,1808,653,8453,3289,31,1972,955,12,2065,3295,2686,6968,,,2663,83,187,26,582,5,184,533,27224,3908,271,645,150,126,59,,36646,76,36458,112,2941,2866,,,48,268,346,543,1063,1186,1106,1239,,8,,46,66,87,155,3,5372,78,254,164,161,665,19,,,3756,781,7,0,0,0,0,0,1264,3800,32,458,253,5,63,1357,993,238,361,512,511,113,132,183,1,52,790,218,278,,,,237,59,200,11,25,231,4836,68,6,16,38,6,1,31,42,,5807,27,5767,13,2013,106450940,Investor - Limited Liability Company,
106450949,450949,MERCY MEDICAL CENTER - REDDING,SHASTA,Non-Profit - Corporation,General Acute Care Hospital,2175 ROSALINE AVENUE,REDDING,96001,200-299,N,N,Level II,St. Helena -- District 1,District 1,District 1,,Redding,Urban,,,Emergency - Basic,21592,17624,,3,4686,4006,6493,5055,4397,4892,3394,2594,2454,1248,,401,744,1843,586,587,308,34750,203,1196,83,75,14,14,7,111,271,228,36789,221,1,,6,14213,9304,2368,7308,6026,1337,95,1003,8,2669,623,2142,713,8786,2383,53,2964,1408,72,1526,3666,2200,7571,,,3079,253,323,51,446,60,222,456,29332,3310,253,998,218,186,32,,39219,205,38793,221,3459,3567,,1,192,359,378,537,1065,1287,1306,1518,140,245,,80,92,233,75,80,6384,83,96,114,305,1173,85,61,37,3903,1243,10,0,0,0,0,0,1072,4014,219,987,735,73,107,1300,936,339,413,595,1287,118,217,194,6,52,957,216,180,,14,23,581,108,379,52,32,397,5031,104,34,162,56,35,2,42,12,,7027,30,6962,35,2013,106450949,Nonprofit - Corporation,
106470871,470871,MERCY MEDICAL CENTER MT. SHASTA,SISKIYOU,Non-Profit - Corporation,General Acute Care Hospital,"914 PINE STREET, BOX 239",MOUNT SHASTA,96067,1-49,Y,N,Level III,St. Helena -- District 1,District 1,District 1,,Carrick/Edgewood/Mount Shasta/Weed,Rural,SMALL/RURAL,,Emergency - Basic,3643,3460,,,542,723,1008,783,827,987,899,631,601,102,,26,242,282,65,245,151,6092,176,112,24,1,6,,,66,40,1,6625,52,,,,1910,2170,441,1522,1060,81,29,288,,441,101,320,109,1926,376,12,512,226,2,279,571,297,1533,,,684,31,83,5,55,3,42,111,5019,826,48,132,20,37,7,,7103,22,7031,50,327,357,,,20,40,30,55,106,152,111,146,7,17,,5,29,27,17,27,570,9,34,2,33,54,1,4,,489,67,,0,0,0,0,0,102,384,12,103,83,5,9,88,133,30,31,51,124,14,12,12,2,12,117,13,30,,,1,67,18,35,1,3,28,495,9,3,10,12,,,2,1,,684,1,679,4,2013,106470871,Nonprofit - Corporation,
106474007,474007,FAIRCHILD MEDICAL CENTER,SISKIYOU,Non-Profit - Corporation,General Acute Care Hospital,444 BRUCE STREET,YREKA,96097,1-49,Y,N,Level IV,St. Helena -- District 1,District 1,District 1,,Gazelle/Grenada/Hilt/Hornbrook/Yreka,Rural,SMALL/RURAL,,Emergency - Basic,6485,5504,,,1071,1095,1802,1486,1350,1683,1354,897,1021,230,,77,122,771,703,67,70,10179,1015,77,20,,1,,,3,55,1,10812,3,2,,,4534,3734,846,1492,1383,142,34,510,3,1038,200,585,289,2751,761,11,678,327,4,501,1395,587,2173,,,995,47,98,14,107,11,47,156,8881,1238,62,216,46,61,10,,11989,14,11914,61,640,563,,,18,59,52,89,208,252,198,293,16,18,,6,8,49,8,2,1063,67,90,18,21,64,28,5,33,839,104,1,0,0,0,0,0,262,722,33,98,88,8,10,159,199,53,50,66,118,27,7,31,2,17,289,48,117,1,1,,101,12,66,2,3,26,945,9,3,6,11,3,3,10,3,,1203,2,1198,3,2013,106474007,Nonprofit - Corporation,
106480989,480989,KAISER FOUNDATION HOSPITAL - REHABILITATION CENTER VALLEJO,SOLANO,Non-Profit - Corporation,General Acute Care Hospital,975 SERENO DRIVE,VALLEJO,94589,200-299,N,N,,Sacramento -- District 5,District 14,District 3,,Vallejo,Urban,,,Emergency - Basic,24444,18521,,1,4596,4484,6354,5057,5042,5528,4499,3149,3402,855,,5078,12630,7070,236,1214,588,16150,238,674,97,178,38,17,,32,342,3,40942,167,131,5,102,8487,9405,654,19564,4856,838,248,1610,5,2403,1002,1903,730,10072,2781,100,2774,1208,55,1764,3946,1401,10124,,2,3035,178,470,35,474,17,228,468,31229,4953,156,1272,135,251,65,,42966,371,40764,1831,2568,2354,,,52,183,212,383,743,1062,1080,1201,1,5,,751,1012,471,32,13,2612,31,213,52,177,1070,55,4,51,2728,571,1,0,0,0,0,0,366,2914,15,1473,154,48,75,1133,795,184,257,1023,460,65,79,76,4,53,400,98,171,1,,,284,34,495,12,18,342,3551,111,7,17,14,18,,9,10,,4922,80,4713,129,2013,106480989,Nonprofit - Corporation,
106481094,481094,SUTTER SOLANO MEDICAL CENTER,SOLANO,Non-Profit - Corporation,General Acute Care Hospital,300 HOSPITAL DRIVE,VALLEJO,94589,100-149,N,N,,Sacramento -- District 5,District 14,District 3,,Vallejo,Urban,,,Emergency - Basic,19810,14736,,,3934,2900,6163,5064,4901,5132,2974,1500,1162,815,1,3336,13137,6642,113,1373,57,9888,429,351,34,13,3,,10,,241,63,33402,,,,,16940,6275,734,4910,5687,983,218,809,,2316,692,2019,838,7530,1819,95,2720,857,44,1106,4110,1867,6523,,,1984,216,189,14,601,13,92,345,26604,3261,104,827,84,196,16,,34546,837,31110,2599,1709,1370,,,24,151,242,340,679,629,481,530,3,,,610,823,416,65,10,1148,7,145,77,111,628,18,6,36,1499,558,1,0,0,0,0,0,665,1563,30,293,528,26,63,545,534,207,207,367,232,44,105,64,3,47,368,120,142,1,2,2,129,22,180,6,1,103,2543,44,2,6,19,4,,11,9,,3079,255,2639,185,2013,106481094,Nonprofit - Corporation,
106481357,481357,NORTH BAY MEDICAL CENTER,SOLANO,Non-Profit - Corporation,General Acute Care Hospital,1200 B. GALE WILSON BLVD.,FAIRFIELD,94533,100-149,N,N,Level III,Sacramento -- District 3,District 11,District 3,,Fairfield,Urban,,,Emergency - Basic,31582,23640,,2,6869,5174,10517,8672,7351,6664,3755,2368,2429,1425,,,13132,12770,120,4021,158,25023,964,880,93,86,9,4,91,610,175,19,51898,300,91,,4,25216,10025,1832,8579,9572,1284,242,1336,13,3059,902,3406,1468,11975,3841,90,2869,1221,72,2072,5797,2541,13034,2,,3531,206,453,36,902,37,293,543,41841,5192,228,1423,202,279,58,,55224,968,49650,4606,3428,2974,,,107,362,526,678,1045,1044,1121,1459,16,44,,583,1093,932,159,3,3619,13,272,129,224,868,22,6,23,3857,968,33,0,0,0,0,0,1022,3528,131,764,957,53,106,1361,1040,286,565,582,731,104,122,117,12,43,790,187,288,,5,10,333,43,537,81,13,367,4722,81,16,113,39,20,,17,20,,6402,283,5703,416,2013,106481357,Nonprofit - Corporation,
106484044,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,SOLANO,Non-Profit - Corporation,General Acute Care Hospital,1 QUALITY DRIVE,VACAVILLE,95688,100-149,N,N,Level II,Sacramento -- District 3,District 11,District 3,,Vacaville,Urban,,,Emergency - Basic,17385,13870,,,3527,3929,4326,3497,3806,3867,2987,2339,2437,540,,2086,4489,5918,163,773,151,17675,232,306,23,42,15,14,,22,221,4,30121,109,53,5,88,3918,6300,628,18815,1594,556,107,939,9,1695,598,1396,427,8481,1878,54,1915,781,35,1026,2799,1053,7503,3,,2431,115,269,13,187,5,186,415,21849,4326,179,909,88,244,39,,31255,110,30230,915,1632,1423,,,40,155,147,262,458,622,624,743,2,2,,218,373,295,32,7,2113,17,150,22,128,359,42,3,61,1932,354,4,0,0,0,0,0,133,1765,22,1073,62,16,36,541,541,113,154,601,444,29,49,64,3,28,271,74,89,2,,,244,18,245,9,11,199,2156,62,17,59,13,5,,12,5,,3055,17,2992,46,2013,106484044,Nonprofit - Corporation,
106490919,490919,SUTTER MEDICAL CENTER OF SANTA ROSA,SONOMA,Non-Profit - Corporation,General Acute Care Hospital,3325 CHANATE ROAD,SANTA ROSA,95404,50-99,N,N,,Sacramento -- District 5,District 2,District 2,,Santa Rosa,Urban,,,Emergency - Basic,12624,10917,,6,2669,2099,4431,3541,2914,3230,2048,916,915,783,1,536,917,7309,541,240,191,13813,217,184,18,33,10,1,123,478,209,,22271,1,,2,,10107,4013,1330,3809,4288,666,55,433,3,1440,294,1291,708,4759,1349,52,1728,984,27,1902,2124,968,4764,,,1476,141,175,16,305,41,138,244,17861,2187,129,441,246,132,14,1,23547,262,19528,3757,1389,1356,,2,40,166,230,255,507,573,404,563,4,5,,85,59,401,19,20,2096,67,65,49,69,677,17,28,16,1471,324,31,0,0,0,0,0,461,1399,121,367,399,49,44,494,530,119,148,285,227,58,89,88,2,84,294,95,134,,4,3,143,26,288,4,13,131,2058,39,3,7,26,2,1,5,1,,2747,51,2468,228,2013,106490919,Nonprofit - Corporation,
106490964,490964,HEALDSBURG DISTRICT HOSPITAL,SONOMA,Public - District,General Acute Care Hospital,1375 UNIVERSITY STREET,HEALDSBURG,95448,1-49,Y,N,,Marysville -- District 2,District 2,District 2,,Geyserville/Healdsburg,Rural,SMALL/RURAL,,Emergency - Standby,4468,4166,,,1064,767,1200,1178,1054,1014,874,574,746,163,,44,79,2833,82,5,46,5545,239,48,7,2,,,,,20,2,8303,12,,,1,2729,2220,565,1936,1184,107,19,186,1,603,146,394,201,2678,529,9,603,141,2,264,740,408,1603,,,714,34,73,8,51,2,49,184,5709,1502,77,151,5,55,20,,8634,4,6931,1699,335,282,,,13,21,37,56,72,95,90,232,,1,,4,4,103,2,,496,8,29,5,21,72,,1,61,308,120,,0,0,0,0,0,53,398,10,102,54,2,3,96,104,41,50,49,68,14,11,5,4,12,107,19,31,,1,,40,9,22,,,18,509,13,2,,3,,,,1,,617,,563,54,2013,106490964,Public - District,
106491001,491001,PETALUMA VALLEY HOSPITAL,SONOMA,Non-Profit - Corporation,General Acute Care Hospital,400 NORTH MCDOWELL BOULEVARD,PETALUMA,94954,50-99,N,N,,Marysville -- District 2,District 10,District 3,,Petaluma,Urban,,,Emergency - Basic,7500,6562,,,1680,1367,1929,1800,1727,1817,1373,920,1154,295,,180,306,2630,17,194,35,10700,632,126,35,5,1,,,61,49,,13101,52,,,,3140,3283,1720,4181,1738,238,40,428,3,695,182,639,294,4220,604,19,712,317,29,524,1144,553,3420,1,,1399,129,189,12,151,61,104,229,9265,1823,140,395,62,97,6,,14062,114,11958,1990,996,808,,,29,103,128,154,280,287,311,503,3,6,,49,35,222,12,6,1479,1,145,32,36,114,23,,17,1161,275,1,0,0,0,0,0,289,1012,55,250,198,75,29,351,323,83,124,179,153,19,20,36,2,25,246,40,97,,,2,103,16,201,1,6,84,1319,24,7,4,19,12,1,3,4,,1804,35,1593,176,2013,106491001,Nonprofit - Corporation,
106491064,491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SONOMA,Non-Profit - Corporation,General Acute Care Hospital,1165 MONTGOMERY DRIVE,SANTA ROSA,95405,200-299,N,N,Level II,Sacramento -- District 5,District 10,District 2,,Santa Rosa,Urban,,,Emergency - Basic,14580,13843,,2,2467,2138,4500,3909,3593,3973,2893,1828,2579,544,1,398,1167,5131,70,86,20,21553,369,250,64,21,10,1,,58,166,,27385,101,,,,7461,7437,4341,5536,3650,461,71,906,8,1631,498,1570,599,7248,1634,45,1705,877,26,1591,2302,1249,6004,,,2566,170,261,22,322,51,226,291,20187,2868,246,952,85,157,21,,28425,274,24404,3747,3385,3703,,,161,432,495,637,1037,1226,1107,1794,66,132,1,156,166,723,5,16,6003,19,268,104,340,798,218,,88,4062,1197,13,0,0,0,0,0,1124,3868,168,1159,769,48,96,1155,1038,241,352,612,1783,126,181,170,9,143,766,174,183,,3,8,662,78,820,85,85,488,4172,140,57,366,60,25,,20,30,,7088,105,6415,568,2013,106491064,Nonprofit - Corporation,
