Year,LocationID,MeasureId,Measure,Data_Value,TotalPopulation,Geolocation
2021,96088,OBESITY,Obesity among adults aged >=18 years,31.4,4506,POINT (-121.8794582 40.50987549)
2021,96088,CASTHMA,Current asthma among adults aged >=18 years,10.2,4506,POINT (-121.8794582 40.50987549)
2021,96088,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.7,4506,POINT (-121.8794582 40.50987549)
2021,96090,CASTHMA,Current asthma among adults aged >=18 years,11.2,421,POINT (-122.1292077 40.02041998)
2021,96090,DIABETES,Diagnosed diabetes among adults aged >=18 years,14.3,421,POINT (-122.1292077 40.02041998)
2021,96090,OBESITY,Obesity among adults aged >=18 years,35.6,421,POINT (-122.1292077 40.02041998)
2021,96090,STROKE,Stroke among adults aged >=18 years,4.4,421,POINT (-122.1292077 40.02041998)
2021,96091,STROKE,Stroke among adults aged >=18 years,4.9,699,POINT (-122.7881582 41.03581475)
2021,96091,OBESITY,Obesity among adults aged >=18 years,32.5,699,POINT (-122.7881582 41.03581475)
2021,96091,DIABETES,Diagnosed diabetes among adults aged >=18 years,15.5,699,POINT (-122.7881582 41.03581475)
2021,96091,CASTHMA,Current asthma among adults aged >=18 years,10.3,699,POINT (-122.7881582 41.03581475)
2021,96092,STROKE,Stroke among adults aged >=18 years,4.0,496,POINT (-122.0156131 39.96237258)
2021,96092,CASTHMA,Current asthma among adults aged >=18 years,10.8,496,POINT (-122.0156131 39.96237258)
2021,96092,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.2,496,POINT (-122.0156131 39.96237258)
2021,96092,OBESITY,Obesity among adults aged >=18 years,35.2,496,POINT (-122.0156131 39.96237258)
2021,96093,STROKE,Stroke among adults aged >=18 years,4.0,4133,POINT (-122.9379469 40.75872512)
2021,96093,CASTHMA,Current asthma among adults aged >=18 years,10.8,4133,POINT (-122.9379469 40.75872512)
2021,96093,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.5,4133,POINT (-122.9379469 40.75872512)
2021,96093,OBESITY,Obesity among adults aged >=18 years,31.7,4133,POINT (-122.9379469 40.75872512)
2021,96094,STROKE,Stroke among adults aged >=18 years,3.6,6630,POINT (-122.165308 41.64546601)
2021,96094,CASTHMA,Current asthma among adults aged >=18 years,10.3,6630,POINT (-122.165308 41.64546601)
2021,96094,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.8,6630,POINT (-122.165308 41.64546601)
2021,96094,OBESITY,Obesity among adults aged >=18 years,31.7,6630,POINT (-122.165308 41.64546601)
2021,96096,OBESITY,Obesity among adults aged >=18 years,32.7,695,POINT (-121.839396 40.64526884)
2021,96096,CASTHMA,Current asthma among adults aged >=18 years,10.4,695,POINT (-121.839396 40.64526884)
2021,96096,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.8,695,POINT (-121.839396 40.64526884)
2021,96096,STROKE,Stroke among adults aged >=18 years,3.9,695,POINT (-121.839396 40.64526884)
2021,96097,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.4,10031,POINT (-122.6726645 41.75580973)
2021,96097,OBESITY,Obesity among adults aged >=18 years,32.5,10031,POINT (-122.6726645 41.75580973)
2021,96097,STROKE,Stroke among adults aged >=18 years,4.1,10031,POINT (-122.6726645 41.75580973)
2021,96097,CASTHMA,Current asthma among adults aged >=18 years,10.9,10031,POINT (-122.6726645 41.75580973)
2021,96101,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.6,5490,POINT (-120.5362352 41.45584697)
2021,96101,STROKE,Stroke among adults aged >=18 years,4.0,5490,POINT (-120.5362352 41.45584697)
2021,96101,CASTHMA,Current asthma among adults aged >=18 years,10.9,5490,POINT (-120.5362352 41.45584697)
2021,96101,OBESITY,Obesity among adults aged >=18 years,33.7,5490,POINT (-120.5362352 41.45584697)
2021,96103,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.1,1725,POINT (-120.6609485 39.8011941)
2021,96103,STROKE,Stroke among adults aged >=18 years,3.9,1725,POINT (-120.6609485 39.8011941)
2021,96103,CASTHMA,Current asthma among adults aged >=18 years,9.4,1725,POINT (-120.6609485 39.8011941)
2021,96103,OBESITY,Obesity among adults aged >=18 years,27.4,1725,POINT (-120.6609485 39.8011941)
2021,96104,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.9,748,POINT (-120.1291536 41.51614606)
2021,96104,STROKE,Stroke among adults aged >=18 years,4.2,748,POINT (-120.1291536 41.51614606)
2021,96104,CASTHMA,Current asthma among adults aged >=18 years,10.2,748,POINT (-120.1291536 41.51614606)
2021,96104,OBESITY,Obesity among adults aged >=18 years,32.1,748,POINT (-120.1291536 41.51614606)
2021,96105,CASTHMA,Current asthma among adults aged >=18 years,10.5,527,POINT (-120.0526553 39.70254907)
2021,96105,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.8,527,POINT (-120.0526553 39.70254907)
2021,96105,OBESITY,Obesity among adults aged >=18 years,31.0,527,POINT (-120.0526553 39.70254907)
2021,96105,STROKE,Stroke among adults aged >=18 years,3.2,527,POINT (-120.0526553 39.70254907)
2021,96106,OBESITY,Obesity among adults aged >=18 years,28.4,479,POINT (-120.5437411 39.7366447)
2021,96106,STROKE,Stroke among adults aged >=18 years,4.0,479,POINT (-120.5437411 39.7366447)
2021,96106,CASTHMA,Current asthma among adults aged >=18 years,9.5,479,POINT (-120.5437411 39.7366447)
2021,96106,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.1,479,POINT (-120.5437411 39.7366447)
2021,96107,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.0,1269,POINT (-119.4727802 38.4802846)
2021,96107,STROKE,Stroke among adults aged >=18 years,2.9,1269,POINT (-119.4727802 38.4802846)
2021,96107,CASTHMA,Current asthma among adults aged >=18 years,9.9,1269,POINT (-119.4727802 38.4802846)
2021,96107,OBESITY,Obesity among adults aged >=18 years,28.3,1269,POINT (-119.4727802 38.4802846)
2021,96108,STROKE,Stroke among adults aged >=18 years,4.6,122,POINT (-120.3537675 41.70830927)
2021,96108,CASTHMA,Current asthma among adults aged >=18 years,10.2,122,POINT (-120.3537675 41.70830927)
2021,96108,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.6,122,POINT (-120.3537675 41.70830927)
2021,96108,OBESITY,Obesity among adults aged >=18 years,32.2,122,POINT (-120.3537675 41.70830927)
2021,96109,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.6,2197,POINT (-120.0979556 40.01966778)
2021,96109,OBESITY,Obesity among adults aged >=18 years,35.0,2197,POINT (-120.0979556 40.01966778)
2021,96109,CASTHMA,Current asthma among adults aged >=18 years,9.4,2197,POINT (-120.0979556 40.01966778)
2021,96109,STROKE,Stroke among adults aged >=18 years,2.7,2197,POINT (-120.0979556 40.01966778)
2021,96110,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.5,166,POINT (-120.0936235 41.29330764)
2021,96110,STROKE,Stroke among adults aged >=18 years,4.2,166,POINT (-120.0936235 41.29330764)
2021,96110,OBESITY,Obesity among adults aged >=18 years,33.2,166,POINT (-120.0936235 41.29330764)
2021,96110,CASTHMA,Current asthma among adults aged >=18 years,10.1,166,POINT (-120.0936235 41.29330764)
2021,96111,STROKE,Stroke among adults aged >=18 years,3.6,160,POINT (-120.0417759 39.47533823)
2021,96111,CASTHMA,Current asthma among adults aged >=18 years,10.4,160,POINT (-120.0417759 39.47533823)
2021,96111,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.9,160,POINT (-120.0417759 39.47533823)
2021,96111,OBESITY,Obesity among adults aged >=18 years,31.5,160,POINT (-120.0417759 39.47533823)
2021,96112,OBESITY,Obesity among adults aged >=18 years,32.5,214,POINT (-120.1059944 41.86018452)
2021,96112,CASTHMA,Current asthma among adults aged >=18 years,11.4,214,POINT (-120.1059944 41.86018452)
2021,96112,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.4,214,POINT (-120.1059944 41.86018452)
2021,96112,STROKE,Stroke among adults aged >=18 years,4.0,214,POINT (-120.1059944 41.86018452)
2021,96113,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.4,1000,POINT (-120.145206 40.14026505)
2021,96113,CASTHMA,Current asthma among adults aged >=18 years,11.4,1000,POINT (-120.145206 40.14026505)
2021,96113,OBESITY,Obesity among adults aged >=18 years,33.4,1000,POINT (-120.145206 40.14026505)
2021,96113,STROKE,Stroke among adults aged >=18 years,3.9,1000,POINT (-120.145206 40.14026505)
2021,96114,OBESITY,Obesity among adults aged >=18 years,29.7,3220,POINT (-120.4969966 40.29472386)
2021,96114,STROKE,Stroke among adults aged >=18 years,3.0,3220,POINT (-120.4969966 40.29472386)
2021,96114,CASTHMA,Current asthma among adults aged >=18 years,10.0,3220,POINT (-120.4969966 40.29472386)
2021,96114,DIABETES,Diagnosed diabetes among adults aged >=18 years,9.7,3220,POINT (-120.4969966 40.29472386)
2021,96115,STROKE,Stroke among adults aged >=18 years,4.8,145,POINT (-120.1495709 41.69863346)
2021,96115,CASTHMA,Current asthma among adults aged >=18 years,10.3,145,POINT (-120.1495709 41.69863346)
2021,96115,DIABETES,Diagnosed diabetes among adults aged >=18 years,14.7,145,POINT (-120.1495709 41.69863346)
2021,96115,OBESITY,Obesity among adults aged >=18 years,32.8,145,POINT (-120.1495709 41.69863346)
2021,96116,CASTHMA,Current asthma among adults aged >=18 years,9.8,233,POINT (-120.4221278 41.26314266)
2021,96116,STROKE,Stroke among adults aged >=18 years,4.1,233,POINT (-120.4221278 41.26314266)
2021,96116,OBESITY,Obesity among adults aged >=18 years,31.5,233,POINT (-120.4221278 41.26314266)
2021,96116,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.5,233,POINT (-120.4221278 41.26314266)
2021,96117,CASTHMA,Current asthma among adults aged >=18 years,11.3,405,POINT (-120.2399538 40.54621359)
2021,96117,STROKE,Stroke among adults aged >=18 years,4.2,405,POINT (-120.2399538 40.54621359)
2021,96117,OBESITY,Obesity among adults aged >=18 years,31.9,405,POINT (-120.2399538 40.54621359)
2021,96117,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.2,405,POINT (-120.2399538 40.54621359)
2021,96118,CASTHMA,Current asthma among adults aged >=18 years,10.3,1627,POINT (-120.229282 39.63882113)
2021,96118,STROKE,Stroke among adults aged >=18 years,3.8,1627,POINT (-120.229282 39.63882113)
2021,96118,OBESITY,Obesity among adults aged >=18 years,31.7,1627,POINT (-120.229282 39.63882113)
2021,96118,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.2,1627,POINT (-120.229282 39.63882113)
2021,96119,CASTHMA,Current asthma among adults aged >=18 years,9.9,90,POINT (-120.5252603 41.02324723)
2021,96119,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.9,90,POINT (-120.5252603 41.02324723)
2021,96119,OBESITY,Obesity among adults aged >=18 years,32.2,90,POINT (-120.5252603 41.02324723)
2021,96119,STROKE,Stroke among adults aged >=18 years,4.2,90,POINT (-120.5252603 41.02324723)
2021,96120,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.9,957,POINT (-119.833355 38.75372958)
2021,96120,CASTHMA,Current asthma among adults aged >=18 years,10.9,957,POINT (-119.833355 38.75372958)
2021,96120,OBESITY,Obesity among adults aged >=18 years,32.5,957,POINT (-119.833355 38.75372958)
2021,96120,STROKE,Stroke among adults aged >=18 years,3.8,957,POINT (-119.833355 38.75372958)
2021,96121,STROKE,Stroke among adults aged >=18 years,4.2,368,POINT (-120.3731536 40.16886317)
2021,96121,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.7,368,POINT (-120.3731536 40.16886317)
2021,96121,CASTHMA,Current asthma among adults aged >=18 years,10.9,368,POINT (-120.3731536 40.16886317)
2021,96121,OBESITY,Obesity among adults aged >=18 years,33.3,368,POINT (-120.3731536 40.16886317)
2021,96122,OBESITY,Obesity among adults aged >=18 years,29.9,3883,POINT (-120.47254 39.82635359)
2021,96122,CASTHMA,Current asthma among adults aged >=18 years,10.2,3883,POINT (-120.47254 39.82635359)
2021,96122,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.6,3883,POINT (-120.47254 39.82635359)
2021,96122,STROKE,Stroke among adults aged >=18 years,3.2,3883,POINT (-120.47254 39.82635359)
2021,96124,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.5,326,POINT (-120.4504279 39.64340616)
2021,96124,STROKE,Stroke among adults aged >=18 years,3.8,326,POINT (-120.4504279 39.64340616)
2021,96124,CASTHMA,Current asthma among adults aged >=18 years,10.4,326,POINT (-120.4504279 39.64340616)
2021,96124,OBESITY,Obesity among adults aged >=18 years,32.5,326,POINT (-120.4504279 39.64340616)
2021,96125,DIABETES,Diagnosed diabetes among adults aged >=18 years,13.5,258,POINT (-120.6277338 39.59567357)
2021,96125,STROKE,Stroke among adults aged >=18 years,4.1,258,POINT (-120.6277338 39.59567357)
2021,96125,CASTHMA,Current asthma among adults aged >=18 years,10.3,258,POINT (-120.6277338 39.59567357)
2021,96125,OBESITY,Obesity among adults aged >=18 years,31.9,258,POINT (-120.6277338 39.59567357)
2021,96126,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.6,215,POINT (-120.4568135 39.52989619)
2021,96126,STROKE,Stroke among adults aged >=18 years,4.0,215,POINT (-120.4568135 39.52989619)
2021,96126,CASTHMA,Current asthma among adults aged >=18 years,10.0,215,POINT (-120.4568135 39.52989619)
2021,96126,OBESITY,Obesity among adults aged >=18 years,31.9,215,POINT (-120.4568135 39.52989619)
2021,96128,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.0,752,POINT (-120.4104998 40.35518813)
2021,96128,STROKE,Stroke among adults aged >=18 years,3.6,752,POINT (-120.4104998 40.35518813)
2021,96128,CASTHMA,Current asthma among adults aged >=18 years,11.3,752,POINT (-120.4104998 40.35518813)
2021,96128,OBESITY,Obesity among adults aged >=18 years,32.0,752,POINT (-120.4104998 40.35518813)
2021,96129,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.3,261,POINT (-120.3555781 39.7876194)
2021,96129,STROKE,Stroke among adults aged >=18 years,2.9,261,POINT (-120.3555781 39.7876194)
2021,96129,CASTHMA,Current asthma among adults aged >=18 years,10.1,261,POINT (-120.3555781 39.7876194)
2021,96129,OBESITY,Obesity among adults aged >=18 years,31.0,261,POINT (-120.3555781 39.7876194)
2021,96130,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.9,23150,POINT (-120.6443385 40.55888371)
2021,96130,STROKE,Stroke among adults aged >=18 years,2.6,23150,POINT (-120.6443385 40.55888371)
2021,96130,CASTHMA,Current asthma among adults aged >=18 years,9.6,23150,POINT (-120.6443385 40.55888371)
2021,96130,OBESITY,Obesity among adults aged >=18 years,32.1,23150,POINT (-120.6443385 40.55888371)
2021,96132,DIABETES,Diagnosed diabetes among adults aged >=18 years,15.0,119,POINT (-120.3776534 40.89052424)
2021,96132,STROKE,Stroke among adults aged >=18 years,4.8,119,POINT (-120.3776534 40.89052424)
2021,96132,CASTHMA,Current asthma among adults aged >=18 years,10.2,119,POINT (-120.3776534 40.89052424)
2021,96132,OBESITY,Obesity among adults aged >=18 years,31.9,119,POINT (-120.3776534 40.89052424)
2021,96133,DIABETES,Diagnosed diabetes among adults aged >=18 years,11.0,110,POINT (-119.5041157 38.63293212)
2021,96133,CASTHMA,Current asthma among adults aged >=18 years,9.0,110,POINT (-119.5041157 38.63293212)
2021,96133,OBESITY,Obesity among adults aged >=18 years,29.4,110,POINT (-119.5041157 38.63293212)
2021,96133,STROKE,Stroke among adults aged >=18 years,3.4,110,POINT (-119.5041157 38.63293212)
2021,96134,OBESITY,Obesity among adults aged >=18 years,36.8,2512,POINT (-121.4277295 41.75703346)
2021,96134,CASTHMA,Current asthma among adults aged >=18 years,11.3,2512,POINT (-121.4277295 41.75703346)
2021,96134,STROKE,Stroke among adults aged >=18 years,4.2,2512,POINT (-121.4277295 41.75703346)
2021,96134,DIABETES,Diagnosed diabetes among adults aged >=18 years,14.1,2512,POINT (-121.4277295 41.75703346)
2021,96135,OBESITY,Obesity among adults aged >=18 years,30.2,128,POINT (-120.195727 39.83729188)
2021,96135,STROKE,Stroke among adults aged >=18 years,3.4,128,POINT (-120.195727 39.83729188)
2021,96135,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.7,128,POINT (-120.195727 39.83729188)
2021,96135,CASTHMA,Current asthma among adults aged >=18 years,9.9,128,POINT (-120.195727 39.83729188)
2021,96136,STROKE,Stroke among adults aged >=18 years,3.9,104,POINT (-120.089355 40.31776522)
2021,96136,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.1,104,POINT (-120.089355 40.31776522)
2021,96136,CASTHMA,Current asthma among adults aged >=18 years,10.7,104,POINT (-120.089355 40.31776522)
2021,96136,OBESITY,Obesity among adults aged >=18 years,32.4,104,POINT (-120.089355 40.31776522)
2021,96137,DIABETES,Diagnosed diabetes among adults aged >=18 years,12.0,3297,POINT (-121.0354094 40.26859379)
2021,96137,OBESITY,Obesity among adults aged >=18 years,30.0,3297,POINT (-121.0354094 40.26859379)
2021,96137,CASTHMA,Current asthma among adults aged >=18 years,10.1,3297,POINT (-121.0354094 40.26859379)
2021,96137,STROKE,Stroke among adults aged >=18 years,3.7,3297,POINT (-121.0354094 40.26859379)
2021,96140,OBESITY,Obesity among adults aged >=18 years,26.9,1170,POINT (-120.113729 39.21725465)
2021,96140,CASTHMA,Current asthma among adults aged >=18 years,9.3,1170,POINT (-120.113729 39.21725465)
2021,96140,DIABETES,Diagnosed diabetes among adults aged >=18 years,7.9,1170,POINT (-120.113729 39.21725465)
2021,96140,STROKE,Stroke among adults aged >=18 years,2.4,1170,POINT (-120.113729 39.21725465)
2021,96141,DIABETES,Diagnosed diabetes among adults aged >=18 years,10.5,744,POINT (-120.1738622 39.07187779)
2021,96141,CASTHMA,Current asthma among adults aged >=18 years,9.8,744,POINT (-120.1738622 39.07187779)
2021,96141,STROKE,Stroke among adults aged >=18 years,3.1,744,POINT (-120.1738622 39.07187779)
2021,96141,OBESITY,Obesity among adults aged >=18 years,30.0,744,POINT (-120.1738622 39.07187779)
2021,96142,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.3,1037,POINT (-120.1258349 38.99950303)
2021,96142,CASTHMA,Current asthma among adults aged >=18 years,9.8,1037,POINT (-120.1258349 38.99950303)
2021,96142,STROKE,Stroke among adults aged >=18 years,2.6,1037,POINT (-120.1258349 38.99950303)
2021,96142,OBESITY,Obesity among adults aged >=18 years,29.8,1037,POINT (-120.1258349 38.99950303)
2021,96143,STROKE,Stroke among adults aged >=18 years,2.1,4414,POINT (-120.024148 39.24785121)
2021,96143,OBESITY,Obesity among adults aged >=18 years,31.5,4414,POINT (-120.024148 39.24785121)
2021,96143,DIABETES,Diagnosed diabetes among adults aged >=18 years,8.2,4414,POINT (-120.024148 39.24785121)
