oshpd_id2,oshpd_id,FACILITY_NAME,COUNTY_NAME,CONTROL_TYPE_DESC,LICENSE_CATEGORY_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSED_BED_SIZE,RURAL_HOSPITAL_FLAG,TEACHING_HOSPITAL_FLAG,TRAUMA_CENTER_DESC,CONGRESSIONAL_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,SENATE_DISTRICT_DESC,LA_COUNTY_SPA_DESC,MSSA_NAME,MSSA_DESIGNATION,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,TYPE_CONTROL_DESC,ER_SERVICE_LEVEL_DESC,Sex_Female,Sex_Male,Sex_Unknown,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Home_Health_Service,Hospice_Care,Other_Care,Other_Unknown,Prison_Jail,Psychiatric_Care,Residential_Care_Facility,Routine,SN_IC_Care,Childrens_or_Cancer_Center,Critical_Access_Hospital,Not_Defined_Elsewhere,Medi_Cal,Medicare,Other_Payer,Private_Coverage,Uninsured,Dx_All_Pregnancies,Dx_Blood_Bloodforming_organs,Dx_Circulatory,Dx_Congenital_anomalies,Dx_Digestive,Dx_Endocrine_Metabolism,Dx_Genitourinary,Dx_Infections,Dx_Injuries_Drugs_Complications,Dx_Musculoskeletal,Dx_Neoplasms,Dx_Nervous_Sensory_Systems,Dx_Other_Reasons,Dx_Perinatal_disorders,Dx_Psychoses_Neuroses,Dx_Respiratory,Dx_Skin_disorders,Dx_Symptoms,Dx_Births,Dx_Invalid,EC_Accidental_Falls,EC_Accidental_Poisoning,EC_Adverse_Effects_of_Drugs,EC_Fire_Accidents,EC_Inflicted_by_Others,EC_Late_Effects_of_Injury,EC_Misadventures_Complication,EC_Natural_Environment,EC_None,EC_Other_Accidents,EC_Other_Vehicle_Transport,EC_Rail_Motor_Vehicle,EC_Self_Inflicted,EC_Submersion_Suffocation_Foreig,EC_Undetermined,EC_War,ED_Visit,All_Other,English,Spanish,a_Sex_Female,a_Sex_Male,a_Sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Isla,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Es,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Other_Care,a_Other_Unknown,a_Residential_Care_Facility,a_Routine,a_SN_IC_Care,a_Prison_Jail,a_Hospice_Care,a_Psychiatric_Care,a_Childrens_or_Cancer_Center,a_Critical_Access_Hospital,a_Not_Defined_Elsewhere,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_Uninsured,a_Dx_All_Pregnancies,a_Dx_Blood_Bloodforming_organs,a_Dx_Circulatory,a_Dx_Digestive,a_Dx_Endocrine_Metabolism,a_Dx_Genitourinary,a_Dx_Infections,a_Dx_Injuries_Drugs_Complication,a_Dx_Musculoskeletal,a_Dx_Neoplasms,a_Dx_Nervous_Sensory_Systems,a_Dx_Other_Reasons,a_Dx_Psychoses_Neuroses,a_Dx_Respiratory,a_Dx_Skin_disorders,a_Dx_Symptoms,a_Dx_Births,a_Dx_Congenital_anomalies,a_Dx_Perinatal_disorders,a_EC_Accidental_Falls,a_EC_Accidental_Poisoning,a_EC_Adverse_Effects_of_Drugs,a_EC_Inflicted_by_Others,a_EC_Late_Effects_of_Injury,a_EC_Misadventures_Complication,a_EC_None,a_EC_Other_Accidents,a_EC_Other_Vehicle_Transport,a_EC_Rail_Motor_Vehicle,a_EC_Self_Inflicted,a_EC_Submersion_Suffocation_Fore,a_EC_Fire_Accidents,a_EC_Natural_Environment,a_EC_Undetermined,a_EC_War,Inpatient_from_ED,a_All_Other,a_English,a_Spanish,datayear,oshpd9,a_Dx_Invalid
106410782,410782,SAN MATEO MEDICAL CENTER,SAN MATEO,Public - City or County,General Acute Care Hospital,222 WEST 39TH AVENUE,SAN MATEO,94403,200-299,NA,NA,,Atherton -- District 14,District 22,District 13,,BURLINGAME HILLS/BURLINGAME SOUTHWEST/HILLSBOROUGH/HILLSDALE/MILLBRAE WEST/SAN BRUNO CENTRAL/SAN MAT,Urban,,,City/County,Emergency - Basic,19621,18606,,1770,2094,7131,7472,7343,6977,3396,1116,509,419,,25,287,33487,507,1630,641,1650,1252,189,20,1,,2,32,532,721,,35472,6,,,,8984,3380,18501,1238,6124,942,109,824,1,2010,738,2562,1136,5059,3449,111,2304,3974,18,1032,3686,2021,8250,1,,1547,139,128,8,391,4,24,194,32067,2686,136,438,211,240,14,,38227,1131,21970,15126,1342,1539,,59,342,398,504,682,465,210,180,6,35,,34,34,2453,90,21,232,17,100,45,45,43,45,8,303,2078,189,25,0,0,0,0,0,923,687,415,79,777,20,34,337,575,125,167,152,158,50,57,40,7,702,249,103,104,,1,,80,13,103,5,9,66,2526,26,,4,37,8,,3,1,,2881,120,1970,791,2012,106410782,
106410804,410804,KAISER FND HOSP - REDWOOD CITY,SAN MATEO,Nonprofit - Corporation,General Acute Care Hospital,1150 VETERANS BOULEVARD,REDWOOD CITY,94063,200-299,NA,NA,,Atherton -- District 14,District 22,District 13,,ATHERTON/LINDENWOOD/MENLO OAKS/MENLO PARK/REDWOOD CITY CENTRAL/SHARON HEIGHTS/WEST MENLO PARK/WOODSI,Urban,,,Non-Profit,Emergency - Basic,11505,10543,,2091,1976,2690,2714,2845,2818,2262,1952,2366,334,,2279,1284,5875,86,942,192,11390,96,185,18,111,19,5,,65,145,2,21254,76,1,13,58,709,5516,719,13565,1539,370,110,646,3,1049,305,980,417,6290,1191,34,1381,785,22,973,1322,689,5481,,,2017,100,215,11,165,38,62,269,15128,3202,154,501,35,145,6,,22048,379,19473,2196,1650,1576,,27,93,146,208,415,536,634,1166,1,,,411,170,405,29,8,2199,4,121,34,157,706,33,,86,1644,444,1,0,0,0,0,0,32,2113,4,989,88,10,49,716,480,96,149,805,314,59,70,60,1,26,227,64,98,,1,1,222,14,315,3,14,147,2418,73,5,3,6,2,,4,,,3226,90,2988,148,2012,106410804,
106410806,410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,SAN MATEO,Nonprofit - Corporation,General Acute Care Hospital,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,100-149,NA,NA,,Atherton -- District 14,District 19,District 13,,BRISBANE/BURLINGAME NORTHEAST/COLMA/DALY CITY EAST/MILLBRAE EAST/SAN BRUNO/SOUTH SAN FRANCISCO,Urban,,,Non-Profit,Emergency - Basic,15889,14611,1,2725,2434,4174,3535,3393,4062,3485,2925,3346,422,,8097,2249,8004,130,1365,147,10509,227,156,44,173,38,6,,60,150,1,29431,87,2,2,124,854,7740,872,18860,2175,360,121,1177,4,2052,778,1319,680,7593,1701,49,1838,434,17,1209,2799,1068,7301,1,,2465,168,412,18,227,28,248,292,21785,3794,107,686,35,219,17,,30501,994,27206,2301,2095,1891,,34,124,150,302,531,704,866,1274,,1,,1100,283,687,22,3,1883,8,221,28,189,661,41,3,105,2377,360,1,0,0,0,0,0,27,2518,12,1347,82,13,49,817,718,163,169,787,345,77,81,64,1,45,371,62,224,,,,246,19,448,2,14,192,2923,72,,10,18,16,,19,7,,3986,192,3579,215,2012,106410806,
106410817,410817,SETON MEDICAL CENTER,SAN MATEO,Nonprofit - Corporation,General Acute Care Hospital,1900 SULLIVAN AVENUE,DALY CITY,94015,300-499,NA,NA,,Atherton -- District 14,District 19,District 11,,BROADMOOR VILLAGE/DALY CITY WEST/SAN BRUNO NORTHWEST/SERRAMONTE/WESTBOROUGH,Urban,,,Non-Profit,Emergency - Basic,11335,9161,,2114,1979,3401,2726,2572,2422,1753,1482,1625,422,,5004,1270,7432,15,161,1288,5326,209,593,51,,2,2,22,,23,,19549,45,,,,5879,4860,854,6155,2748,383,31,510,4,878,268,1091,440,4538,1304,16,2419,460,8,656,1890,1203,4397,,,1727,128,138,18,192,14,67,187,15316,1923,80,548,17,129,12,,20496,2455,16444,1597,2662,2269,,33,148,198,350,544,774,1097,1787,,,,2091,280,648,20,16,1875,1,74,57,268,440,31,3,113,2760,1184,1,0,0,0,0,0,655,3188,83,889,116,24,74,1339,721,193,287,676,426,72,140,123,6,29,582,98,139,,2,,301,23,418,,19,173,3881,61,4,11,8,11,3,13,5,,4931,1414,3158,359,2012,106410817,
106410828,410828,SETON COASTSIDE,SAN MATEO,Nonprofit - Corporation,General Acute Care Hospital,600 MARINE BOULEVARD,MOSS BEACH,94038,100-149,SMALL/RURAL,NA,,Atherton -- District 14,District 22,District 13,,EL GRANADA/HALF MOON BAY/MIRAMAR/MONTARA/MOSS BEACH/PRINCETON BY THE SEA/SKYLINE,Rural,SMALL/RURAL,,Non-Profit,Emergency - Standby,1632,1468,,530,369,351,317,409,443,293,159,144,85,,,,2113,,16,971,,188,14,2,,,,2,,1,,2867,26,,,,1059,470,207,1040,324,9,9,51,,135,19,121,97,953,150,2,339,125,,62,401,191,436,,,272,32,20,3,11,1,16,70,2038,538,32,41,2,23,1,,3100,51,2215,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,106410828,
106410852,410852,MILLS-PENINSULA MEDICAL CENTER,SAN MATEO,Nonprofit - Corporation,General Acute Care Hospital,1501 TROUSDALE DRIVE,BURLINGAME,94010,200-299,NA,NA,,Atherton -- District 14,District 22,District 13,,BURLINGAME HILLS/BURLINGAME SOUTHWEST/HILLSBOROUGH/HILLSDALE/MILLBRAE WEST/SAN BRUNO CENTRAL/SAN MAT,Urban,,,Non-Profit,Emergency - Basic,21124,17533,8,4406,3334,4848,5025,5070,4696,3547,2751,4085,902,1,3564,1600,8143,50,3986,252,21070,277,184,46,221,51,,44,57,296,13,37214,178,,5,79,7444,8955,1476,16866,3924,766,82,927,9,1895,492,1804,1007,10370,2462,57,2193,1469,26,1510,3136,1410,9049,,1,3773,159,334,12,232,18,215,392,27429,4739,244,773,71,268,6,,38665,1277,34999,2389,4378,3614,1,398,393,493,675,967,1094,1319,2644,4,6,,1174,265,833,251,90,5372,8,119,75,304,1313,75,49,,4967,1087,4,0,0,0,0,0,543,4755,73,2031,591,58,118,1369,1076,223,354,987,782,146,167,207,16,1231,763,190,299,1,3,3,605,57,641,15,19,262,6136,95,5,20,108,11,,16,3,,7993,428,7341,224,2012,106410852,
106410891,410891,SEQUOIA HOSPITAL,SAN MATEO,Nonprofit - Corporation,General Acute Care Hospital,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,200-299,NA,NA,,Merced -- District 18,District 22,District 13,,BELMONT/DEVONSHIRE/EMERALD LAKE/FARM HILLS/PALOMAR PARK/SAN CARLOS WEST/THE HIGHLANDS,Urban,,,Non-Profit,Emergency - Basic,9896,7574,1,2054,1767,2107,2308,2281,2075,1540,1210,1820,309,,943,593,4362,2,1268,268,10035,26,119,26,4,9,,2,,20,140,16941,138,42,2,2,3533,4301,598,7009,2030,305,31,406,3,1061,192,786,300,5074,875,17,1928,347,26,530,1715,646,3229,,,1808,71,68,9,89,4,15,221,12259,2278,139,351,12,145,2,,17471,71,16147,1253,1431,1133,,16,48,81,151,260,345,494,1169,,,,162,81,223,127,37,1931,3,23,17,134,483,36,3,59,1276,533,,0,0,0,0,0,121,1859,19,499,66,17,37,596,360,99,129,272,352,43,65,51,1,18,366,66,91,,1,,217,9,230,1,21,176,1842,29,2,5,11,13,,8,,,2564,41,2421,102,2012,106410891,
106414018,414018,MENLO PARK SURGICAL HOSPITAL,SAN MATEO,Nonprofit - Corporation,General Acute Care Hospital,570 WILLOW ROAD,MENLO PARK,94025,1-49,NA,NA,,Merced -- District 18,District 24,District 13,,ATHERTON/LINDENWOOD/MENLO OAKS/MENLO PARK/REDWOOD CITY CENTRAL/SHARON HEIGHTS/WEST MENLO PARK/WOODSI,Urban,,,Non-Profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,0,0,0,0,0,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,2012,106414018,
106420483,420483,GOLETA VALLEY COTTAGE HOSPITAL,SANTA BARBARA,Nonprofit - Corporation,General Acute Care Hospital,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,100-149,NA,NA,,Simi Valley -- District 24,District 37,District 19,,GOLETA SOUTH/ISLA VISTA/SANTA BARBARA SOUTH,Urban,,,Non-Profit,Emergency - Basic,9120,8791,,1547,2789,4027,1766,1904,1796,1300,949,1629,204,,715,464,4637,44,24,135,11892,783,323,8,1,,1,72,,91,20,16571,41,,,,2848,3844,917,7597,2705,168,37,460,,925,232,856,370,5098,901,18,1019,872,9,1192,1447,796,3510,,1,1696,83,169,5,238,14,108,249,12529,2142,211,270,66,89,42,,17911,167,16489,1255,346,280,,40,92,43,53,63,68,65,202,,,,21,9,109,,2,483,2,43,6,6,27,12,3,6,406,104,13,0,0,0,0,0,55,313,39,174,45,3,4,53,126,40,60,51,114,15,3,5,,6,79,31,34,,2,,84,5,43,4,4,25,426,12,7,4,7,1,,4,,,626,6,589,31,2012,106420483,
106420491,420491,LOMPOC VALLEY MEDICAL CENTER,SANTA BARBARA,Public - District,General Acute Care Hospital,1515 E. OCEAN AVENUE,LOMPOC,93436,50-99,SMALL/RURAL,NA,,Simi Valley -- District 24,District 35,District 19,,LOMPOC/MISSION HILLS/VANDENBERG,Rural,SMALL/RURAL,,District,Emergency - Basic,10390,8639,,2640,2027,3743,2388,2202,2122,1283,1075,950,599,,220,1452,7751,49,197,243,9117,357,729,23,15,,,41,246,92,1,17455,70,,,,6766,3739,2309,3391,2824,410,90,555,8,1060,413,959,233,4127,1204,49,1209,775,12,670,1776,805,4674,,,1433,158,161,7,193,12,207,176,13908,2121,126,338,63,116,10,,19029,20,17461,1548,803,772,,44,99,101,155,248,245,272,349,12,50,,25,97,475,20,20,937,1,88,17,52,139,9,9,13,975,234,39,0,0,0,0,0,287,858,88,224,118,21,21,248,332,103,90,83,150,24,39,29,4,27,280,61,63,,,,129,18,69,9,4,74,1210,29,3,9,7,9,,2,3,,1575,4,1458,113,2012,106420491,
106420493,420493,MARIAN REGIONAL MEDICAL CENTER,SANTA BARBARA,Nonprofit - Corporation,General Acute Care Hospital,1400 EAST CHURCH STREET,SANTA MARIA,93454,300-499,NA,NA,Level III,Simi Valley -- District 24,District 35,District 19,,ORCUTT/SANTA MARIA,Urban,,,Non-Profit,Emergency - Basic,24629,20170,4,9243,6074,8594,6190,5132,4237,1763,501,590,2479,,753,1109,26911,46,211,100,15673,200,155,25,78,14,10,13,,224,12,44025,43,,2,2,23601,847,2025,10896,7434,1228,103,516,12,2576,371,2317,1538,8628,2418,54,4181,2193,93,1349,5116,2173,9935,,2,2603,163,342,21,374,23,137,269,35713,3487,191,1045,171,218,46,,44803,277,33190,11336,3010,2920,,150,377,333,521,877,806,1038,1473,161,194,,197,87,2152,19,10,3461,4,96,50,256,579,103,112,36,3852,840,6,0,0,0,0,0,1008,3141,149,1123,509,112,90,1014,1093,249,269,1007,538,89,104,136,15,61,659,115,324,6,12,37,339,36,454,23,9,222,4642,66,15,61,14,20,,14,15,,5930,40,4959,931,2012,106420493,
106420514,420514,SANTA BARBARA COTTAGE HOSPITAL,SANTA BARBARA,Nonprofit - Corporation,General Acute Care Hospital,400 W. PUEBLO STREET,SANTA BARBARA,93102,300-499,NA,NA,Level II & Level II - Ped,Simi Valley -- District 24,District 37,District 19,,GOLETA NORTH/MISSION CANYON/MONTECITO/RIVIERA/SANTA BARBARA NORTH,Urban,,,Non-Profit,Emergency - Basic,17875,17211,,3460,3126,5821,4125,4417,4636,3288,2129,3188,896,,636,909,11192,54,83,231,21981,159,1016,53,42,8,9,83,,343,21,33088,264,,,,8069,8893,1153,10423,6548,752,109,912,11,1696,439,1627,752,8370,1795,64,2031,1236,49,3162,2823,1414,7844,,,3065,135,306,17,419,54,289,360,25950,3002,295,792,110,206,86,,35086,359,30029,4698,4034,3912,,247,628,556,859,1222,1187,1057,1921,96,173,,139,130,1676,10,57,5926,8,88,106,266,415,289,112,48,5689,918,15,0,0,0,0,0,815,3807,366,2358,600,61,87,1485,1368,287,356,594,674,174,233,190,10,1197,726,145,319,1,20,19,395,58,497,11,28,418,6307,86,11,10,73,28,1,13,10,,7946,27,7198,721,2012,106420514,
106420522,420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,SANTA BARBARA,Nonprofit - Corporation,General Acute Care Hospital,2050 VIBORG ROAD,SOLVANG,93463,1-49,SMALL/RURAL,NA,,Simi Valley -- District 24,District 37,District 19,,BUELLTON/LOS OLIVOS/SANTA YNEZ/SOLVANG,Rural,SMALL/RURAL,,Non-Profit,Emergency - Standby,3499,2965,,546,606,717,563,614,857,800,676,1002,83,,89,78,1123,45,9,29,5091,501,42,3,8,6,1,28,1,20,16,5819,19,,,,788,2210,372,2357,737,69,35,306,,364,104,288,111,1932,303,11,262,206,5,220,423,246,1579,,,708,25,70,3,25,2,32,144,4412,797,81,111,16,28,10,,6464,36,6037,391,114,87,,1,2,3,1,11,29,44,110,,,,1,1,15,,1,183,,21,,7,36,,,1,119,17,,0,0,0,0,0,8,162,3,22,6,,2,45,26,13,15,16,9,3,,4,,2,55,6,5,,,,11,1,13,1,,3,164,4,1,1,,1,,,1,,201,,195,6,2012,106420522,
106430705,430705,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,Investor - Corporation,General Acute Care Hospital,225 NORTH JACKSON AVENUE,SAN JOSE,95116,200-299,NA,NA,Level II,Mariposa -- District 19,District 27,District 15,,BERRYESSA/EAST SAN JOSE/MILPITAS EAST,Urban,,,Investor,Emergency - Basic,26580,23167,,8684,6516,8475,6940,5947,4630,2873,2154,1919,1609,,9183,2391,31135,16,903,146,5973,459,888,154,18,8,2,109,262,204,8,47536,79,2,,18,5875,6910,18924,7565,10473,1438,143,841,8,2262,552,2309,1196,12156,2347,56,2735,2011,36,1963,5012,1819,12862,,1,3495,179,267,29,962,24,83,450,37061,4659,290,1943,71,190,44,,49747,2914,38564,8269,5278,5022,,291,821,765,980,1402,1427,1821,2618,66,109,,3701,388,3875,550,26,1758,2,549,209,453,627,157,63,62,6448,1693,39,0,0,0,0,0,1867,5592,258,1538,1045,434,138,1907,1369,421,615,1250,1558,120,190,214,15,126,1186,244,496,2,7,8,624,53,501,223,18,254,7707,223,53,485,64,25,2,30,38,,10300,2323,6813,1164,2012,106430705,
106430763,430763,EL CAMINO HOSPITAL,SANTA CLARA,Nonprofit - Corporation,General Acute Care Hospital,2500 GRANT ROAD,MOUNTAIN VIEW,94040,300-499,NA,NA,,Merced -- District 18,District 24,District 13,,LOS ALTOS/LOS ALTOS HILLS/PALO ALTO CENTRAL/STANFORD,Urban,,,Non-Profit,Emergency - Basic,25821,21220,,6540,4248,6157,6550,6014,5366,3450,3004,4461,1247,4,6216,1754,9641,10,4273,3043,22104,675,488,85,171,39,8,6,,160,,44931,478,,,,8434,9562,2585,20539,5921,978,156,1140,6,2355,598,2342,1177,11549,2684,56,3500,2155,96,1731,3726,1456,11336,,,4007,152,659,13,191,75,190,480,33871,5764,352,858,101,299,29,,47041,3056,39680,4305,4280,3470,,91,379,507,700,1013,1079,1280,2668,16,17,,1381,196,633,394,4,5140,2,132,96,374,1013,214,34,201,4189,1495,2,0,0,0,0,0,548,4839,135,1999,229,108,152,1455,1188,283,414,755,867,138,241,150,6,638,924,180,239,6,1,5,575,55,688,8,30,477,5606,106,16,23,96,41,3,17,9,,7750,736,6802,212,2012,106430763,
106430779,430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,Investor - Corporation,General Acute Care Hospital,2425 SAMARITAN DRIVE,SAN JOSE,95124,300-499,NA,NA,,Merced -- District 18,District 28,District 15,,CAMBRIAN VILLAGE WEST/CAMPBELL SOUTH/LOS GATOS/MONTE SERENO/SAN TOMAS,Urban,,,Investor,Emergency - Basic,20126,16007,4,4977,3801,4440,4900,4869,4178,2652,2449,2972,899,,3817,1239,7242,15,1393,514,21917,329,154,60,11,2,1,18,5,128,7,35362,56,1,,3,897,7367,4998,19623,3252,618,112,889,7,1549,376,1773,489,10356,1717,40,1999,618,34,1146,3053,1184,10177,,,3664,126,323,17,161,36,122,375,24839,5095,320,718,53,260,28,,36137,421,35281,435,5858,3502,,229,727,1547,754,943,1047,1414,2330,125,244,,1294,182,1003,636,170,6071,4,104,87,387,360,248,90,34,6833,1214,3,0,0,0,0,0,435,4181,155,4253,336,1775,118,1536,1431,326,456,557,762,150,243,226,5,253,892,177,418,1,10,24,524,30,624,1,17,310,7576,123,22,28,34,32,,22,17,,9360,213,9016,131,2012,106430779,
106430837,430837,O'CONNOR HOSPITAL,SANTA CLARA,Nonprofit - Corporation,General Acute Care Hospital,2105 FOREST AVENUE,SAN JOSE,95128,300-499,NA,NA,,Merced -- District 18,District 28,District 10,,SAN JOSE NORTHWEST,Urban,,,Non-Profit,Emergency - Basic,25890,19541,,9329,4970,7695,6279,4514,3683,2287,1852,2416,2406,,5076,1948,23720,163,1503,394,12627,139,135,33,1,3,,2,,55,,45003,60,,,,20813,6340,1717,10445,6116,1054,93,525,21,2082,395,2524,1367,9941,2327,36,2688,2029,80,858,6008,1852,11550,,1,3413,130,159,20,360,50,282,356,34765,4403,233,952,22,278,8,,45431,1055,39885,4491,3348,2803,,129,243,364,437,749,815,1054,2024,151,185,,1378,189,1606,103,23,2839,13,116,60,235,733,46,1,65,3652,1243,,0,0,0,0,0,647,3564,443,1210,287,69,88,1201,1024,316,418,682,536,132,156,104,1,63,862,221,243,,3,32,323,34,315,11,32,196,5135,47,7,10,10,11,,15,5,,6151,624,5194,333,2012,106430837,
106430883,430883,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,Public - City or County,General Acute Care Hospital,751 SOUTH BASCOM AVENUE,SAN JOSE,95128,500+,NA,Teaching,Level I & Level II - Ped,Merced -- District 18,District 28,District 15,,SAN JOSE NORTHWEST,Urban,,Teaching,City/County,Emergency - Comprehensive,35252,38053,,3325,5380,13977,12341,13740,13926,6428,2241,1146,801,,8572,6146,31041,163,2563,765,24055,133,3419,83,35,5,,506,3,2250,40,66503,290,29,9,,25238,8965,17576,7115,14411,1564,167,2163,17,2542,1378,2359,725,11538,6625,29,2481,1704,22,12886,4423,2736,19945,1,,3435,135,35,36,1502,10,46,318,59519,4604,429,2362,544,198,130,2,73305,4259,57480,11566,4616,6108,,389,942,1048,1764,2599,1885,918,726,111,342,,2124,617,4073,285,70,3534,21,197,249,277,222,234,,132,8120,1049,244,0,0,0,0,0,4032,2575,166,983,2968,117,152,1816,1489,610,415,1192,1949,201,324,307,45,308,812,353,597,5,9,23,534,91,549,149,76,248,8028,247,71,465,133,42,52,24,15,,10724,1125,7935,1664,2012,106430883,
106430905,430905,STANFORD HOSPITAL,SANTA CLARA,Nonprofit - Corporation,General Acute Care Hospital,300 PASTEUR DRIVE,PALO ALTO,94305,500+,NA,Teaching,Level I & Level II - Ped,Merced -- District 18,District 24,District 13,,LOS ALTOS/LOS ALTOS HILLS/PALO ALTO CENTRAL/STANFORD,Urban,,Teaching,Non-Profit,Emergency - Basic,21075,18290,4,7897,5135,6163,4464,3807,3683,2577,1531,1745,2367,,4091,3270,13072,59,3944,354,14579,112,349,69,118,22,5,6,22,248,2,35567,106,2552,,191,12284,5031,972,12361,8721,1405,213,621,37,1789,592,1977,678,8460,2870,114,2136,828,177,1254,2715,1148,12350,5,,2873,121,243,10,249,125,298,316,29577,3451,434,1276,82,256,58,,39369,1170,31800,6399,4747,4795,2,137,864,825,1019,1598,1657,1432,2012,,,,1480,666,1364,558,101,5362,13,132,89,362,225,196,5,14,7238,1276,7,0,0,0,0,0,913,4234,447,2329,1621,63,234,1557,1237,393,445,916,1609,189,459,321,14,665,707,155,565,,15,,665,49,867,71,75,920,6259,131,77,291,82,26,,21,10,,9544,691,8247,606,2012,106430905,
106431506,431506,KAISER FND HOSP - SAN JOSE,SANTA CLARA,Nonprofit - Corporation,General Acute Care Hospital,250 HOSPITAL PARKWAY,SAN JOSE,95119,200-299,NA,NA,,Mariposa -- District 19,District 29,District 17,,NEW ALMADEN/SAN JOSE SOUTHWEST,Urban,,,Non-Profit,Emergency - Basic,24424,20089,2,5008,4744,6183,5502,5440,5299,4386,3534,3416,1003,,5101,2631,17141,196,1360,301,17785,181,423,79,110,46,13,,13,350,4,42845,105,2,65,279,3796,9764,713,26229,4013,769,173,1622,10,2768,939,2620,767,9438,2408,77,2674,1002,17,1915,3711,1261,12344,,,2929,177,530,23,321,295,441,374,33499,4404,220,867,92,313,30,,44515,830,40333,3352,2959,2947,,130,276,344,506,863,1149,1249,1382,4,3,,772,235,1496,78,23,3279,23,302,66,225,931,69,5,63,3625,619,1,0,0,0,0,0,168,3385,16,2177,160,55,98,1281,1206,241,266,1039,544,107,124,112,6,50,461,124,182,3,6,1,337,35,493,13,4,294,4549,88,11,20,27,11,1,17,6,,5906,170,5450,286,2012,106431506,
106434138,434138,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,Nonprofit - Corporation,General Acute Care Hospital,9400 NO NAME UNO,GILROY,95020,50-99,NA,NA,,Hanford -- District 20,District 30,District 17,,GILROY/MORGAN HILL/RUCKER/SAN MARTIN,Rural,,,Non-Profit,Emergency - Basic,12796,10722,,4670,3082,3567,3066,2651,2140,1364,949,941,1088,,397,348,14701,22,1427,43,6580,508,770,23,1,,1,85,6,23,1,22043,57,,,,10623,3034,961,8291,609,683,47,407,9,1196,284,1289,822,5442,1230,12,1522,510,50,614,3088,1080,5233,,,1601,117,133,13,203,4,76,308,17637,2633,161,413,57,130,32,,23518,64,18748,4706,1077,896,,55,112,122,183,287,293,340,543,14,24,,77,23,763,82,1,1027,,131,26,67,145,17,,28,1216,342,1,0,0,0,0,0,309,947,37,505,175,56,23,364,389,111,113,195,180,31,32,34,1,9,319,50,61,1,2,2,156,10,103,2,,20,1592,55,5,7,11,3,,5,4,,1973,22,1695,256,2012,106434138,
106434153,434153,KAISER FND HOSP - SANTA CLARA,SANTA CLARA,Nonprofit - Corporation,General Acute Care Hospital,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,300-499,NA,NA,,Carmel -- District 17,District 25,District 10,,CUPERTINO/RANCHO RINCONADA/SAN JOSE WEST/SARATOGA,Urban,,,Non-Profit,Emergency - Basic,28791,24630,5,6177,4691,6742,7053,6342,6534,5123,4415,5140,1209,,11975,2300,12782,140,1113,269,24847,76,429,72,344,71,13,,6,504,7,51416,305,1,16,166,2654,12179,1161,34928,2504,1126,176,1737,15,2465,926,2415,797,14413,2929,85,2992,1003,92,1587,3620,1699,15348,1,,4798,200,388,16,295,61,455,625,37188,7404,372,1057,111,404,52,,53426,1452,49140,2834,4713,4145,,212,279,427,634,1132,1459,1756,2655,88,216,,1662,325,1488,50,21,5293,19,111,63,422,2208,67,5,66,4760,1155,1,0,0,0,0,0,172,5274,14,3255,143,81,117,1903,1518,419,396,1589,857,141,260,195,11,113,752,160,311,6,10,19,538,44,843,10,42,663,6495,113,16,19,32,20,1,17,5,,8858,362,8245,251,2012,106434153,
